Date,Open,High,Low,Close,Volume
2011-02-09,35.0301106795365,35.15488686433825,34.811758305789404,35.04570770263672,686400
2011-02-10,34.94433744313429,35.498018470399714,34.81176421170499,35.37324523925781,1615700
2011-02-11,35.13149353901427,35.85673882793508,35.13149353901427,35.848941802978516,1788700
2011-02-14,35.76316304603263,36.08289464648398,35.69297791545411,36.00490951538086,1476500
2011-02-15,36.028305883427244,36.028305883427244,35.3966397197692,35.482421875,1346400
2011-02-16,35.65399068222951,35.82555203950034,35.100306603588294,35.24067687988281,2059100
2011-02-17,35.154894944209325,35.17828899682247,34.343867405562264,34.48423767089844,2831300
2011-02-18,34.414049129564965,34.49203128043718,34.024132425547144,34.14110565185547,1896500
2011-02-22,33.89156708572413,34.20350171145587,33.28329783785919,33.43146514892578,2521300
2011-02-23,33.540634961637686,33.63421711635929,32.37088480107401,32.63602828979492,3049700
2011-02-24,32.52684173284978,32.729600028726125,32.36307747644566,32.64381790161133,5212900
2011-02-25,32.745205831061874,33.43145708236196,32.651623681025036,33.275489807128906,3474500
2011-02-28,33.28328675658414,33.45485104109922,32.6672177120328,32.86997604370117,1882400
2011-03-01,33.06494891868409,33.06494891868409,31.77822216855325,31.871801376342773,3313200
2011-03-02,31.91858738496975,32.33189821381857,31.591055747618135,31.723628997802734,2336600
2011-03-03,32.01216654626629,32.23831898911578,31.80941113273741,32.08235168457031,1995000
2011-03-04,32.12133062374381,32.129130622178245,31.67682590747005,31.918575286865234,1228200
2011-03-07,32.03555442099963,32.29289787135577,31.645637758474287,31.7860050201416,1947200
2011-03-08,31.583248048873855,31.583248048873855,30.234136822530935,31.224525451660156,6950000
2011-03-09,31.154348160958754,31.427288689377672,31.084163028675512,31.27912139892578,1715500
2011-03-10,30.912589174579058,31.045162372362174,30.171747001207258,30.21074104309082,4391500
2011-03-11,30.56167263404992,30.881404237920904,30.202949951624642,30.717639923095703,3143500
2011-03-14,30.49147630661238,30.678637579709644,30.42129120105435,30.59285545349121,1640500
2011-03-15,30.117158556641908,30.61625134864824,30.109361533253924,30.413496017456055,2497200
2011-03-16,30.41350853083637,30.990586668294913,30.18735608677634,30.327726364135742,2808300
2011-03-17,30.741028737364694,31.130945406127786,30.39790313979129,31.099754333496094,3030400
2011-03-18,31.294706270327293,31.30250329318425,30.444687987199146,30.538267135620117,2440100
2011-03-21,29.142377853393555,29.42311839698951,28.37034433333348,29.142377853393555,13812900
2011-03-22,29.267146880833778,29.953401113541794,29.220358780195113,29.618072509765625,3843200
2011-03-23,29.477696157736663,30.468084738946995,29.477696157736663,30.397899627685547,3915900
2011-03-24,30.982776062323325,31.279113543634942,30.39790109845529,31.224525451660156,5469700
2011-03-25,31.232339804270392,31.474089327737452,31.21674277293417,31.411701202392578,3289400
2011-03-28,31.567653016447903,31.75481432560997,31.33370361111638,31.53645896911621,1709800
2011-03-29,31.427291385342443,32.19932790668664,31.34930922048416,32.08235168457031,2933700
2011-03-30,32.292896002158564,33.018141190462856,32.292896002158564,32.90116500854492,3555000
2011-03-31,32.92457177159949,33.220906363769885,32.89337771721458,33.181915283203125,2315200
2011-04-01,33.29888539340536,33.76678422406104,33.29108539382511,33.610816955566406,3394600
2011-04-04,33.62641398355859,33.790181251651305,33.52503778763003,33.65760803222656,1715200
2011-04-05,33.5094430527018,33.61081925555651,33.197508494366836,33.228702545166016,1918600
2011-04-06,33.392466226768825,33.6030216034933,33.25209597561918,33.376869201660156,1621300
2011-04-07,33.37686433803907,33.56402563724189,33.181906014832265,33.415855407714844,2870400
2011-04-08,33.55623030758274,33.68100353280351,33.189710631837656,33.275489807128906,1971300
2011-04-11,33.283285175851624,33.59521968291368,33.283285175851624,33.415855407714844,2453900
2011-04-12,33.189722717468996,33.39247816672304,32.986964293385526,33.12733459472656,1788700
2011-04-13,33.29888325181766,33.49384158119033,33.27548622940988,33.42365646362305,2649800
2011-04-14,33.32228088378906,33.36907195880979,33.02594335831449,33.32228088378906,1655800
2011-04-15,33.32228088378906,33.525039234050524,33.15851658345904,33.32228088378906,2304400
2011-04-18,33.02594524197377,33.135124423249245,32.76080175139037,33.09613037109375,2500800
2011-04-19,33.150730423803076,33.36128588705966,32.768613563501184,32.89338684082031,3037300
2011-04-20,33.25209998180885,33.52504349185203,33.228705928741526,33.47825241088867,1915700
