Date,Open,High,Low,Close,Volume
2011-02-09,17.33812840161166,17.413511989123286,17.105125773947496,17.201068878173828,2997300
2011-02-10,17.26959516480277,17.31756605189305,17.036592592842563,17.30385971069336,4036200
2011-02-11,17.207924179290874,17.810989032665216,17.13939375553924,17.646516799926758,3920900
2011-02-14,17.66022517265992,17.838403772017028,17.53001748330102,17.83155059814453,2350000
2011-02-15,17.721903071231385,18.194760321548873,17.721903071231385,18.16049575805664,4842800
2011-02-16,18.215323087035646,18.77041721851861,18.215323087035646,18.73615264892578,6810100
2011-02-17,18.63335457767306,18.811533185980295,18.61964822923958,18.790973663330078,7135900
2011-02-18,18.88041856428173,18.92170191007538,18.72904410908183,18.818492889404297,4865300
2011-02-22,18.529510563512122,18.660242715869988,17.951538356889547,17.98594093322754,5519900
2011-02-23,18.00658316191382,18.18547944505592,17.449253291754232,17.69695472717285,5316100
2011-02-24,17.641907708642506,17.78640139837053,17.366683195320082,17.635026931762695,4921700
2011-02-25,17.758876461377433,18.219877965841555,17.717593116725475,18.164833068847656,3889600
2011-02-28,18.123555473884952,18.550153232832155,18.075391337781973,18.467586517333984,5646900
2011-03-01,18.433181533168717,18.536390570264047,17.765760556028972,17.855209350585938,5128100
2011-03-02,17.779524435189895,18.006584871431997,17.469895971053266,17.965301513671875,5439600
2011-03-03,18.1854840713446,18.77033720109759,18.137319927548674,18.735933303833008,4737900
2011-03-04,18.70152415426777,18.708404931305374,18.14419433796233,18.302448272705078,3515900
2011-03-07,18.350615161128268,18.488228097841237,17.9171366415186,18.02034568786621,2556700
2011-03-08,18.034108008187474,18.378139077209358,17.889615589137982,18.268049240112305,2908200
2011-03-09,18.233642578125,18.481345312353575,18.05474630477926,18.233642578125,3685400
2011-03-10,17.95153964275496,18.027226890969,17.531821357021464,17.628150939941406,3768800
2011-03-11,17.490539606284642,17.83457067539931,17.373568990290682,17.779525756835938,2596500
2011-03-14,17.51117806811803,17.745119248340856,17.387326700661937,17.490535736083984,5210800
2011-03-15,17.002008830387286,17.242830756606075,16.66485865863055,17.13962173461914,4632800
2011-03-16,17.0776957018017,17.16026370508883,16.424037701305306,16.575410842895508,5673300
2011-03-17,16.946970844321335,17.112106921712837,16.754314274655336,16.981374740600586,3246600
2011-03-18,17.22218851599616,17.3391590825703,16.91944093562065,17.098337173461914,4746300
2011-03-21,17.38732570264117,17.531818081463456,17.18778710822105,17.51117706298828,3929100
2011-03-22,17.476771059666778,17.61438395723161,17.311636370013296,17.449249267578125,2535100
2011-03-23,17.352921851129484,17.504296319565448,17.118980683886644,17.49741554260254,2605100
2011-03-24,17.66942855266526,17.882727359119297,17.442368194214488,17.84144401550293,3074100
2011-03-25,17.868971616305615,17.937778086284357,17.628150939941406,17.628150939941406,2529200
2011-03-28,17.621267605362025,17.758879212981725,17.456132888793945,17.456132888793945,2501000
2011-03-29,17.40109138542656,17.531822241368868,17.235955324198017,17.5180606842041,2820100
2011-03-30,17.635021863529538,17.903366835224908,17.573097514156046,17.607500076293945,4796700
2011-03-31,17.52494068665956,17.60062793533949,17.325403366104656,17.58686637878418,4069600
2011-04-01,17.779520486037097,17.90337184418212,17.690071699655025,17.889610290527344,3985100
2011-04-04,17.86897087097168,17.930896560132137,17.73135924912838,17.86897087097168,2786900
2011-04-05,17.779523651523615,17.820807007464097,17.635029937170597,17.71759796142578,1872700
2011-04-06,17.85521089772635,17.889613475614382,17.442373401198868,17.71759796142578,3550800
2011-04-07,17.690074777999264,17.848330047820085,17.579984954351698,17.745121002197266,2934700
2011-04-08,17.83456323950456,17.910250463112764,17.676309328663624,17.84144401550293,3801200
2011-04-11,17.779522099595884,17.90337346898089,17.449252656151938,17.524938583374023,2261000
2011-04-12,17.42172675751862,17.449249862920173,16.995129122785716,17.09145736694336,3776900
2011-04-13,17.222196574575747,17.256599158100048,16.87128471065527,16.919448852539062,2805600
2011-04-14,16.754307494903372,16.95384476308102,16.67862026609086,16.912561416625977,3858300
2011-04-15,17.008895511682926,17.222195718529477,16.93320956921663,17.18779182434082,3807500
2011-04-18,16.89880226419227,16.912563819090117,16.602935395759136,16.809354782104492,2751700
2011-04-19,16.843759070729142,16.898803983546916,16.7474308013916,16.7474308013916,3971900
2011-04-20,17.05017067299495,17.139618123237,16.912557797758645,16.988245010375977,4191700
2011-04-21,17.057056768749,17.13962346974761,16.871279722941043,17.063936233520508,4002900
2011-04-25,16.960725506929094,16.967606283387354,16.76118823913525,16.92632293701172,2595800
2011-04-26,16.960724279007458,17.249710307462756,16.91944093562065,17.098337173461914,3521700
2011-04-27,17.070815070194207,17.139621521454394,16.4928429794069,17.077695846557617,7086200
2011-04-28,17.00889080951054,17.1946678496474,16.795591974005635,17.180906295776367,4864200
2011-04-29,17.17402688112853,17.249714121048886,17.077698621138346,17.112102508544922,4333900
2011-05-02,17.24283429088813,17.42861135596788,17.201550936106248,17.304759979248047,3943200
2011-05-03,17.24283790588379,17.407972672006345,17.07082236045932,17.24283790588379,5458000
2011-05-04,17.208431171859026,17.36668512051602,16.816236032850753,16.905683517456055,4377900
2011-05-05,16.768072774147768,16.802475351776465,16.527250793624255,16.609817504882812,4474600
2011-05-06,16.91256530386172,17.180909086057344,16.589176609616374,16.69926643371582,4111300
2011-05-09,16.685505341904552,16.823118282045222,16.602937315345297,16.795595169067383,2247900
2011-05-10,16.891919813895175,16.967607045963724,16.70614409066852,16.85751724243164,4387500
2011-05-11,16.809353051431756,17.08457755918131,16.657978587889026,16.885040283203125,5610000
2011-05-12,16.857520758688768,17.373567312526177,16.747430932193392,17.33916473388672,6222600
2011-05-13,17.33228261723317,17.518058364864046,17.15338633489953,17.208431243896484,7044400
2011-05-16,17.13274416921267,17.352923807350876,16.94696710739325,16.953847885131836,4209800
2011-05-17,16.871277428095905,16.926322325399077,16.56852983674152,16.726783752441406,5342000
2011-05-18,16.77035121247964,17.129963183916626,16.701194861195958,17.07463836669922,3071000
2011-05-19,17.219871008707216,17.358183755382818,16.970909911358483,17.06772804260254,7319800
2011-05-20,16.92249469497314,17.351263032006973,16.92249469497314,17.28902244567871,6975300
2011-05-23,17.012406839851245,17.040068603663222,16.763444370301492,16.798023223876953,4136400
2011-05-24,16.818762106980664,16.881002698056403,16.528306454976484,16.625125885009766,4052500
2011-05-25,16.4798946776414,16.715025467526818,16.424569863494693,16.6043758392334,3951200
2011-05-26,16.528306168009454,16.839509117985003,16.307006878714756,16.756521224975586,4974400
2011-05-27,16.860259214144143,16.88792229157687,16.597466573773904,16.825681686401367,2518300
2011-05-31,17.02623446987632,17.081559303838997,16.8740901871929,17.06081199645996,4956900
2011-06-01,16.977822742001663,16.991654279159427,16.23785265168501,16.251684188842773,5547400
2011-06-02,16.23785725218487,16.355422713238486,16.113376020593005,16.286266326904297,3437800
2011-06-03,15.98197607552564,16.217106934929458,15.919735476327688,15.947397232055664,3981200
2011-06-06,15.933565906844578,16.03729979195232,15.560122337599198,15.59469985961914,3218300
2011-06-07,15.726098216189392,15.88515694210376,15.553207952617765,15.753761291503906,4008200
2011-06-08,15.712266001399431,15.864410270976425,15.629279417128322,15.69843578338623,3646500
2011-06-09,15.733017970483923,16.06496704405879,15.698440436629678,16.023473739624023,2906500
2011-06-10,15.954313713004417,16.030385852986477,15.712267074100819,15.864411354064941,4872800
2011-06-13,15.89898693612436,16.06496141475285,15.73992822565304,15.878239631652832,3674100
2011-06-14,16.078789036993133,16.237847708744656,15.995801158356748,16.085704803466797,5425900
2011-06-15,15.954313836113021,16.092626579138933,15.643112142876832,15.843664169311523,4344700
2011-06-16,15.822914014186292,16.058044843580436,15.746843206357248,15.905901908874512,3524600
2011-06-17,16.09262577027047,16.17561235667638,15.857494910373719,15.93356704711914,5236700
2011-06-20,15.871324950941267,16.00272058686649,15.822914574547468,15.981974601745605,3020200
2011-06-21,16.099544514899122,16.33467541825864,16.078797204938603,16.161785125732422,4525500
2011-06-22,16.120288052688423,16.224021948608684,15.947397786471972,15.96122932434082,3175800
2011-06-23,15.691519579702863,15.760675944042946,15.38723236803526,15.663856506347656,5146500
2011-06-24,15.684608041636187,15.739932884220247,15.159021377563477,15.159021377563477,7196500
2011-06-27,15.193597491423604,15.497884756759078,15.193597491423604,15.435644149780273,4252800
2011-06-28,15.504800739441057,15.795256469651925,15.470223210221173,15.705352783203125,3747900
2011-06-29,15.829828884087071,16.196356643010525,15.81599866829672,16.154863357543945,4454300
2011-06-30,16.217104472986136,16.27934506273525,16.030382703738795,16.182525634765625,3467900
2011-07-01,16.147949475388874,16.341585709538347,16.058045807492693,16.293176651000977,5285900
2011-07-05,16.237850456870635,16.286259511331547,16.106454828776112,16.182525634765625,3695700
2011-07-06,16.134122056054437,16.175615356953628,15.981979073391892,16.099544525146484,2958200
2011-07-07,16.348493403721488,16.625118719971425,16.258591099273342,16.52829933166504,5628700
2011-07-08,16.279344806237294,16.362331378563372,16.1894411473283,16.300090789794922,4600600
2011-07-11,16.009639976319963,16.141036961015207,15.546293964124478,15.587788581848145,3415400
2011-07-12,15.518627007913324,15.629276646693105,15.352652549743652,15.352652549743652,4571900
2011-07-13,15.442554260419351,15.878237030566995,15.421806959346535,15.684600830078125,5346700
2011-07-14,15.733012040896355,15.774505329692788,15.352654035658668,15.442556381225586,2948700
2011-07-15,15.560122910952607,15.567038679421008,15.152101804652679,15.345739364624023,4275200
2011-07-18,15.276583415360204,15.297330721330887,14.723335113288634,14.82015323638916,6818600
2011-07-19,14.93079883632224,15.200507145353042,14.847810954056339,15.138266563415527,4164400
2011-07-20,15.262755583702695,15.269671354038675,15.076033741776198,15.103696823120117,2949100
2011-07-21,15.29732974630357,15.705349518669825,15.255835137007002,15.656940460205078,5256100
2011-07-22,15.65694371467601,15.746847401124812,15.5255480484019,15.705352783203125,2295400
2011-07-25,15.511714382994105,15.69152041219855,15.407980490504466,15.622364044189453,3774500
2011-07-26,15.816001617170764,16.26551603083879,15.75376101784233,15.93356704711914,5754400
2011-07-27,15.795253196375405,15.857493791311526,15.338823046209132,15.394147872924805,5309500
2011-07-28,15.394150329627408,15.781424178440892,15.352657032730852,15.470222473144531,3834500
2011-07-29,15.242008990391454,15.59470403027311,15.076033146972918,15.338827133178711,4673900
2011-08-01,15.58087380919512,15.636198650651878,15.131357988429675,15.338827133178711,3413000
2011-08-02,15.16593684473522,15.401067750781369,14.612687110900879,14.612687110900879,6139900
2011-08-03,14.63343654653671,14.847820173523502,14.412137148479578,14.806326866149902,4111700
2011-08-04,14.515867767581684,14.640348980375752,13.775897579359347,13.789729118347168,7668900
2011-08-05,14.004110173082143,14.087098073007418,13.160406232573457,13.526932716369629,7937400
2011-08-08,13.070507997837526,13.367879560869847,11.64589212277992,11.70813274383545,12668100
2011-08-09,12.088490744147881,12.932196342004666,11.853359805635181,12.925280570983887,10264500
2011-08-10,12.496511695477944,12.627908703563016,11.466085581449239,11.493748664855957,11922600
2011-08-11,11.569816778134179,12.71089231864401,11.424589581636612,12.58641242980957,8676800
2011-08-12,12.648648713160924,12.980597608093515,12.247542149641141,12.289036750793457,6685600
2011-08-15,12.434265844826419,12.710889967254841,12.4135198600492,12.676312446594238,5343300
2011-08-16,12.475761810971758,12.786963487947773,12.323617537783123,12.399689674377441,5407000
2011-08-17,12.475764296636473,12.586413979702353,12.247547841383795,12.351283073425293,3581800
2011-08-18,11.789321621465742,11.87288369924015,11.141709541835318,11.294907569885254,9922400
2011-08-19,11.058146039806697,11.733612320295052,11.058146039806697,11.218308448791504,7326600
2011-08-22,11.566486433649473,11.61523119528659,10.967619183376021,11.148672103881836,5793500
2011-08-23,11.190453513371548,11.90770149230957,10.988510068839869,11.90770149230957,6579700
2011-08-24,11.879844130924127,12.402111620790132,11.7544997208451,12.381221771240234,8750000
2011-08-25,12.492642298216206,12.84778445216062,11.698794583671807,11.872883796691895,8544500
2011-08-26,11.663975407598059,12.116607023447925,11.336688217594789,11.893773078918457,7472200
2011-08-29,12.144461052498913,12.624946212575647,12.144461052498913,12.6110200881958,3065900
2011-08-30,12.520495030502806,12.680656776826726,12.318552247788991,12.49264144897461,4610600
2011-08-31,12.583168242859397,12.938310400706532,12.555314659131646,12.743330001831055,4587000
2011-09-01,12.771180834126815,12.861706612568574,12.52049201968059,12.597091674804688,5648300
2011-09-02,12.269810885635938,12.276773286801834,11.810214045148244,11.845032691955566,4436400
2011-09-06,11.26705387451297,11.754502865197862,11.204381652708513,11.719685554504395,5846400
