Date,Open,High,Low,Close,Volume,ma5,ma10,ma20,ma30,ma60,ma_vol5,ma_vol10,ma_vol20,ma_vol30,ma_vol60,Pre1Close,Pre2Close,Pre3Close,Pre4Close,Pre5Close,Pre1ma5,Pre2ma5,Pre3ma5,Pre4ma5,Pre5ma5,Pre1ma10,Pre2ma10,Pre3ma10,Pre4ma10,Pre5ma10,Pre1ma20,Pre2ma20,Pre3ma20,Pre4ma20,Pre5ma20,Pre1ma30,Pre2ma30,Pre3ma30,Pre4ma30,Pre5ma30,Pre1ma60,Pre2ma60,Pre3ma60,Pre4ma60,Pre5ma60,Pre1ma_vol5,Pre2ma_vol5,Pre3ma_vol5,Pre4ma_vol5,Pre5ma_vol5,Pre1ma_vol10,Pre2ma_vol10,Pre3ma_vol10,Pre4ma_vol10,Pre5ma_vol10,Pre1ma_vol20,Pre2ma_vol20,Pre3ma_vol20,Pre4ma_vol20,Pre5ma_vol20,Pre1ma_vol30,Pre2ma_vol30,Pre3ma_vol30,Pre4ma_vol30,Pre5ma_vol30,Pre1ma_vol60,Pre2ma_vol60,Pre3ma_vol60,Pre4ma_vol60,Pre5ma_vol60,predict
2020-02-10,51.26460405499343,51.926270769573385,51.16871213075637,51.91667938232422,2756800,50.65856246948242,49.63633728027344,49.68955821990967,49.58966967264811,49.709574699401855,3931800.0,3838730.0,4108255.0,3881226.666666666,4083235.0,51.26460647583008,51.2166633605957,50.32485580444336,48.57000732421875,49.059059143066406,50.08703842163086,49.47332077026367,49.06864929199219,48.66014175415039,48.61411209106446,49.25180511474609,49.0216609954834,48.84905242919922,48.82795524597168,48.92576599121094,49.58839092254639,49.53181381225586,49.450304412841795,49.38461742401123,49.420577239990244,49.47715479532878,49.396604283650724,49.31861089070639,49.28856430053711,49.329478708903,49.72432435353597,49.74978307088216,49.78414077758789,49.82827962239583,49.900554148356115,3963760.0,4357720.0,3896300.0,3607500.0,3745660.0,3926520.0,3872600.0,3674670.0,3667980.0,3745380.0,4244565.0,4217240.0,4194525.0,4203110.0,4166040.0,3883036.666666666,3795446.666666666,3758400.0,3856300.0,3891393.333333334,4090000.0,4070041.666666666,4027778.333333334,4008985.0,4013851.666666666,0
2020-02-11,52.10847278134953,52.587939772838546,51.95504349039476,52.23313522338867,4656800,51.391188049316405,50.0256649017334,49.77825984954834,49.69834912618001,49.711057980855315,4174940.0,3891220.0,4039120.0,3957293.333333334,4116288.333333334,51.91667938232422,51.26460647583008,51.2166633605957,50.32485580444336,48.57000732421875,50.65856246948242,50.08703842163086,49.47332077026367,49.06864929199219,48.66014175415039,49.63633728027344,49.25180511474609,49.0216609954834,48.84905242919922,48.82795524597168,49.68955821990967,49.58839092254639,49.53181381225586,49.450304412841795,49.38461742401123,49.58966967264811,49.47715479532878,49.396604283650724,49.31861089070639,49.28856430053711,49.709574699401855,49.72432435353597,49.74978307088216,49.78414077758789,49.82827962239583,3931800.0,3963760.0,4357720.0,3896300.0,3607500.0,3838730.0,3926520.0,3872600.0,3674670.0,3667980.0,4108255.0,4244565.0,4217240.0,4194525.0,4203110.0,3881226.666666666,3883036.666666666,3795446.666666666,3758400.0,3856300.0,4083235.0,4090000.0,4070041.666666666,4027778.333333334,4008985.0,0
2020-02-12,52.645475522994005,52.837259387305814,52.05093383789063,52.05093383789063,3984100,51.73640365600586,50.40252647399903,49.87127647399903,49.8031925201416,49.71792208353678,4090080.0,3993190.0,3974475.0,3999886.666666666,4124875.0,52.23313522338867,51.91667938232422,51.26460647583008,51.2166633605957,50.32485580444336,51.391188049316405,50.65856246948242,50.08703842163086,49.47332077026367,49.06864929199219,50.0256649017334,49.63633728027344,49.25180511474609,49.0216609954834,48.84905242919922,49.77825984954834,49.68955821990967,49.58839092254639,49.53181381225586,49.450304412841795,49.69834912618001,49.58966967264811,49.47715479532878,49.396604283650724,49.31861089070639,49.711057980855315,49.709574699401855,49.72432435353597,49.74978307088216,49.78414077758789,4174940.0,3931800.0,3963760.0,4357720.0,3896300.0,3891220.0,3838730.0,3926520.0,3872600.0,3674670.0,4039120.0,4108255.0,4244565.0,4217240.0,4194525.0,3957293.333333334,3881226.666666666,3883036.666666666,3795446.666666666,3758400.0,4116288.333333334,4083235.0,4090000.0,4070041.666666666,4027778.333333334,0
2020-02-13,53.4797451059165,54.1030499584913,48.80973794426107,48.83850479125977,13179800,51.26077194213868,50.36704635620117,49.830521774292,49.790406672159826,49.67537498474121,5668760.0,5013240.0,4428715.0,4342130.0,4287803.333333333,52.05093383789063,52.23313522338867,51.91667938232422,51.26460647583008,51.2166633605957,51.73640365600586,51.391188049316405,50.65856246948242,50.08703842163086,49.47332077026367,50.40252647399903,50.0256649017334,49.63633728027344,49.25180511474609,49.0216609954834,49.87127647399903,49.77825984954834,49.68955821990967,49.58839092254639,49.53181381225586,49.8031925201416,49.69834912618001,49.58966967264811,49.47715479532878,49.396604283650724,49.71792208353678,49.711057980855315,49.709574699401855,49.72432435353597,49.74978307088216,4090080.0,4174940.0,3931800.0,3963760.0,4357720.0,3993190.0,3891220.0,3838730.0,3926520.0,3872600.0,3974475.0,4039120.0,4108255.0,4244565.0,4217240.0,3999886.666666666,3957293.333333334,3881226.666666666,3883036.666666666,3795446.666666666,4124875.0,4116288.333333334,4083235.0,4090000.0,4070041.666666666,0
2020-02-14,47.81244652151292,48.57959293689558,46.30692053818611,46.48911666870117,11891200,50.30567398071289,50.19635620117187,49.644488525390635,49.68556327819825,49.59017740885417,7293740.0,5628750.0,4832165.0,4635016.666666667,4446013.333333333,48.83850479125977,52.05093383789063,52.23313522338867,51.91667938232422,51.26460647583008,51.26077194213868,51.73640365600586,51.391188049316405,50.65856246948242,50.08703842163086,50.36704635620117,50.40252647399903,50.0256649017334,49.63633728027344,49.25180511474609,49.830521774292,49.87127647399903,49.77825984954834,49.68955821990967,49.58839092254639,49.790406672159826,49.8031925201416,49.69834912618001,49.58966967264811,49.47715479532878,49.67537498474121,49.71792208353678,49.711057980855315,49.709574699401855,49.72432435353597,5668760.0,4090080.0,4174940.0,3931800.0,3963760.0,5013240.0,3993190.0,3891220.0,3838730.0,3926520.0,4428715.0,3974475.0,4039120.0,4108255.0,4244565.0,4342130.0,3999886.666666666,3957293.333333334,3881226.666666666,3883036.666666666,4287803.333333333,4124875.0,4116288.333333334,4083235.0,4090000.0,0
2020-02-18,46.13431047103502,46.99734878540039,45.87539787931265,46.99734878540039,9403400,49.32180786132813,49.99018516540527,49.45797557830811,49.61044654846192,49.525203069051116,8623060.0,6277430.0,5011405.0,4869836.666666667,4546161.666666667,46.48911666870117,48.83850479125977,52.05093383789063,52.23313522338867,51.91667938232422,50.30567398071289,51.26077194213868,51.73640365600586,51.391188049316405,50.65856246948242,50.19635620117187,50.36704635620117,50.40252647399903,50.0256649017334,49.63633728027344,49.644488525390635,49.830521774292,49.87127647399903,49.77825984954834,49.68955821990967,49.68556327819825,49.790406672159826,49.8031925201416,49.69834912618001,49.58966967264811,49.59017740885417,49.67537498474121,49.71792208353678,49.711057980855315,49.709574699401855,7293740.0,5668760.0,4090080.0,4174940.0,3931800.0,5628750.0,5013240.0,3993190.0,3891220.0,3838730.0,4832165.0,4428715.0,3974475.0,4039120.0,4108255.0,4635016.666666667,4342130.0,3999886.666666666,3957293.333333334,3881226.666666666,4446013.333333333,4287803.333333333,4124875.0,4116288.333333334,4083235.0,0
2020-02-19,47.37134030924226,47.735732589651604,47.08365718738678,47.38092803955078,5755700,48.351366424560545,49.871277236938475,49.34961624145508,49.54683736165365,49.474245198567715,8842840.0,6508890.0,5088435.0,4971703.333333333,4557200.0,46.99734878540039,46.48911666870117,48.83850479125977,52.05093383789063,52.23313522338867,49.32180786132813,50.30567398071289,51.26077194213868,51.73640365600586,51.391188049316405,49.99018516540527,50.19635620117187,50.36704635620117,50.40252647399903,50.0256649017334,49.45797557830811,49.644488525390635,49.830521774292,49.87127647399903,49.77825984954834,49.61044654846192,49.68556327819825,49.790406672159826,49.8031925201416,49.69834912618001,49.525203069051116,49.59017740885417,49.67537498474121,49.71792208353678,49.711057980855315,8623060.0,7293740.0,5668760.0,4090080.0,4174940.0,6277430.0,5628750.0,5013240.0,3993190.0,3891220.0,5011405.0,4832165.0,4428715.0,3974475.0,4039120.0,4869836.666666667,4635016.666666667,4342130.0,3999886.666666666,3957293.333333334,4546161.666666667,4446013.333333333,4287803.333333333,4124875.0,4116288.333333334,0
2020-02-20,47.38092586379368,47.88915968179239,47.17955061417637,47.75490951538086,5507100,47.49216156005859,49.61428260803223,49.23166751861572,49.5049638112386,49.44095547993979,9147440.0,6618760.0,5146715.0,5002603.333333333,4576691.666666667,47.38092803955078,46.99734878540039,46.48911666870117,48.83850479125977,52.05093383789063,48.351366424560545,49.32180786132813,50.30567398071289,51.26077194213868,51.73640365600586,49.871277236938475,49.99018516540527,50.19635620117187,50.36704635620117,50.40252647399903,49.34961624145508,49.45797557830811,49.644488525390635,49.830521774292,49.87127647399903,49.54683736165365,49.61044654846192,49.68556327819825,49.790406672159826,49.8031925201416,49.474245198567715,49.525203069051116,49.59017740885417,49.67537498474121,49.71792208353678,8842840.0,8623060.0,7293740.0,5668760.0,4090080.0,6508890.0,6277430.0,5628750.0,5013240.0,3993190.0,5088435.0,5011405.0,4832165.0,4428715.0,3974475.0,4971703.333333333,4869836.666666667,4635016.666666667,4342130.0,3999886.666666666,4557200.0,4546161.666666667,4446013.333333333,4287803.333333333,4124875.0,0
2020-02-21,47.51517496660277,47.73572932906225,46.59459928206512,46.60418701171875,4913600,47.04529800415039,49.15303497314453,49.087347984313965,49.40555419921875,49.371175575256345,7494200.0,6581480.0,5227040.0,5005320.0,4583210.0,47.75490951538086,47.38092803955078,46.99734878540039,46.48911666870117,48.83850479125977,47.49216156005859,48.351366424560545,49.32180786132813,50.30567398071289,51.26077194213868,49.61428260803223,49.871277236938475,49.99018516540527,50.19635620117187,50.36704635620117,49.23166751861572,49.34961624145508,49.45797557830811,49.644488525390635,49.830521774292,49.5049638112386,49.54683736165365,49.61044654846192,49.68556327819825,49.790406672159826,49.44095547993979,49.474245198567715,49.525203069051116,49.59017740885417,49.67537498474121,9147440.0,8842840.0,8623060.0,7293740.0,5668760.0,6618760.0,6508890.0,6277430.0,5628750.0,5013240.0,5146715.0,5088435.0,5011405.0,4832165.0,4428715.0,5002603.333333333,4971703.333333333,4869836.666666667,4635016.666666667,4342130.0,4576691.666666667,4557200.0,4546161.666666667,4446013.333333333,4287803.333333333,0
2020-02-24,45.54936063755026,45.731556763205134,43.71779701928836,43.823280334472656,9774200,46.51213073730469,48.40890235900879,48.83035373687744,49.195228068033856,49.25488834381103,7070800.0,7182270.0,5554395.0,5223800.0,4694900.0,46.60418701171875,47.75490951538086,47.38092803955078,46.99734878540039,46.48911666870117,47.04529800415039,47.49216156005859,48.351366424560545,49.32180786132813,50.30567398071289,49.15303497314453,49.61428260803223,49.871277236938475,49.99018516540527,50.19635620117187,49.087347984313965,49.23166751861572,49.34961624145508,49.45797557830811,49.644488525390635,49.40555419921875,49.5049638112386,49.54683736165365,49.61044654846192,49.68556327819825,49.371175575256345,49.44095547993979,49.474245198567715,49.525203069051116,49.59017740885417,7494200.0,9147440.0,8842840.0,8623060.0,7293740.0,6581480.0,6618760.0,6508890.0,6277430.0,5628750.0,5227040.0,5146715.0,5088435.0,5011405.0,4832165.0,5005320.0,5002603.333333333,4971703.333333333,4869836.666666667,4635016.666666667,4583210.0,4576691.666666667,4557200.0,4546161.666666667,4446013.333333333,1
