Date,Open,High,Low,Close,Volume,sgn,ma5,ma10,ma20,ma30,ma60,ma_vol5,ma_vol10,ma_vol20,ma_vol30,ma_vol60,Pre1Close,Pre2Close,Pre3Close,Pre4Close,Pre5Close,Pre1ma5,Pre2ma5,Pre3ma5,Pre4ma5,Pre5ma5,Pre1ma10,Pre2ma10,Pre3ma10,Pre4ma10,Pre5ma10,Pre1ma20,Pre2ma20,Pre3ma20,Pre4ma20,Pre5ma20,Pre1ma30,Pre2ma30,Pre3ma30,Pre4ma30,Pre5ma30,Pre1ma60,Pre2ma60,Pre3ma60,Pre4ma60,Pre5ma60,Pre1ma_vol5,Pre2ma_vol5,Pre3ma_vol5,Pre4ma_vol5,Pre5ma_vol5,Pre1ma_vol10,Pre2ma_vol10,Pre3ma_vol10,Pre4ma_vol10,Pre5ma_vol10,Pre1ma_vol20,Pre2ma_vol20,Pre3ma_vol20,Pre4ma_vol20,Pre5ma_vol20,Pre1ma_vol30,Pre2ma_vol30,Pre3ma_vol30,Pre4ma_vol30,Pre5ma_vol30,Pre1ma_vol60,Pre2ma_vol60,Pre3ma_vol60,Pre4ma_vol60,Pre5ma_vol60
2011-05-12,33.625,34.0,32.93249893188477,33.872501373291016,5315200,0,33.5135009765625,33.53400077819824,33.825875473022464,33.694583638509116,33.047833633422854,5296080.0,6254320.0,7863720.0,8405253.333333334,10982986.666666666,33.595001220703125,33.842498779296875,33.177501678466804,33.080001831054695,32.74250030517578,33.28750076293945,33.152000427246094,33.06650085449219,33.24050064086914,33.554500579833984,33.59300079345703,33.709000778198245,33.765000915527345,33.91750068664551,34.10625038146973,33.81200046539307,33.792500495910645,33.783125495910646,33.80737533569336,33.82787532806397,33.68625030517578,33.62808361053467,33.56658363342285,33.52275021870931,33.49716682434082,33.077000300089516,33.109666951497395,33.1352502822876,33.157125282287595,33.16600023905436,5633600.0,6397760.0,6807040.0,7491120.0,7212560.0,6415920.0,6690560.0,6896120.0,7205520.0,7477160.0,8009280.0,8259800.0,8453980.0,8713460.0,8894140.0,8778466.666666666,8895346.666666666,8925200.0,9166146.666666666,9512800.0,11060560.0,11100446.666666666,11150973.333333334,11227706.666666666,11215753.333333334
2011-05-13,33.939998626708984,34.397499084472656,33.68000030517578,33.727500915527344,5549600,0,33.643000793457034,33.44175071716309,33.849500465393064,33.70566698710124,33.015166982014975,5043760.0,6267440.0,7787980.0,8225080.0,10974953.333333334,33.872501373291016,33.595001220703125,33.842498779296875,33.177501678466804,33.080001831054695,33.5135009765625,33.28750076293945,33.152000427246094,33.06650085449219,33.24050064086914,33.53400077819824,33.59300079345703,33.709000778198245,33.765000915527345,33.91750068664551,33.825875473022464,33.81200046539307,33.792500495910645,33.783125495910646,33.80737533569336,33.694583638509116,33.68625030517578,33.62808361053467,33.56658363342285,33.52275021870931,33.047833633422854,33.077000300089516,33.109666951497395,33.1352502822876,33.157125282287595,5296080.0,5633600.0,6397760.0,6807040.0,7491120.0,6254320.0,6415920.0,6690560.0,6896120.0,7205520.0,7863720.0,8009280.0,8259800.0,8453980.0,8713460.0,8405253.333333334,8778466.666666666,8895346.666666666,8925200.0,9166146.666666666,10982986.666666666,11060560.0,11100446.666666666,11150973.333333334,11227706.666666666
2011-05-16,33.22499847412109,33.470001220703125,32.005001068115234,32.240001678466804,11210000,1,33.455500793457034,33.26100082397461,33.78987560272217,33.66266708374023,32.96525033315023,6482640.0,6644840.0,7956980.0,8213466.666666667,11016340.0,33.727500915527344,33.872501373291016,33.595001220703125,33.842498779296875,33.177501678466804,33.643000793457034,33.5135009765625,33.28750076293945,33.152000427246094,33.06650085449219,33.44175071716309,33.53400077819824,33.59300079345703,33.709000778198245,33.765000915527345,33.849500465393064,33.825875473022464,33.81200046539307,33.792500495910645,33.783125495910646,33.70566698710124,33.694583638509116,33.68625030517578,33.62808361053467,33.56658363342285,33.015166982014975,33.047833633422854,33.077000300089516,33.109666951497395,33.1352502822876,5043760.0,5296080.0,5633600.0,6397760.0,6807040.0,6267440.0,6254320.0,6415920.0,6690560.0,6896120.0,7787980.0,7863720.0,8009280.0,8259800.0,8453980.0,8225080.0,8405253.333333334,8778466.666666666,8895346.666666666,8925200.0,10974953.333333334,10982986.666666666,11060560.0,11100446.666666666,11150973.333333334
2011-05-17,32.165000915527344,32.705001831054695,31.8125,32.52000045776367,11950400,1,33.19100112915039,33.171500778198244,33.76350059509277,33.62908376057943,32.91108366648356,7763840.0,7080800.0,8137500.0,8411960.0,11083093.333333334,32.240001678466804,33.727500915527344,33.872501373291016,33.595001220703125,33.842498779296875,33.455500793457034,33.643000793457034,33.5135009765625,33.28750076293945,33.152000427246094,33.26100082397461,33.44175071716309,33.53400077819824,33.59300079345703,33.709000778198245,33.78987560272217,33.849500465393064,33.825875473022464,33.81200046539307,33.792500495910645,33.66266708374023,33.70566698710124,33.694583638509116,33.68625030517578,33.62808361053467,32.96525033315023,33.015166982014975,33.047833633422854,33.077000300089516,33.109666951497395,6482640.0,5043760.0,5296080.0,5633600.0,6397760.0,6644840.0,6267440.0,6254320.0,6415920.0,6690560.0,7956980.0,7787980.0,7863720.0,8009280.0,8259800.0,8213466.666666667,8225080.0,8405253.333333334,8778466.666666666,8895346.666666666,11016340.0,10974953.333333334,10982986.666666666,11060560.0,11100446.666666666
2011-05-18,32.547500610351555,33.720001220703125,32.525001525878906,33.5625,10472000,1,33.18450088500977,33.23600082397461,33.810000610351565,33.634417088826496,32.90066699981689,8899440.0,7266520.0,8132820.0,8457813.333333334,11089480.0,32.52000045776367,32.240001678466804,33.727500915527344,33.872501373291016,33.595001220703125,33.19100112915039,33.455500793457034,33.643000793457034,33.5135009765625,33.28750076293945,33.171500778198244,33.26100082397461,33.44175071716309,33.53400077819824,33.59300079345703,33.76350059509277,33.78987560272217,33.849500465393064,33.825875473022464,33.81200046539307,33.62908376057943,33.66266708374023,33.70566698710124,33.694583638509116,33.68625030517578,32.91108366648356,32.96525033315023,33.015166982014975,33.047833633422854,33.077000300089516,7763840.0,6482640.0,5043760.0,5296080.0,5633600.0,7080800.0,6644840.0,6267440.0,6254320.0,6415920.0,8137500.0,7956980.0,7787980.0,7863720.0,8009280.0,8411960.0,8213466.666666667,8225080.0,8405253.333333334,8778466.666666666,11083093.333333334,11016340.0,10974953.333333334,10982986.666666666,11060560.0
2011-05-19,33.970001220703125,34.357498168945305,33.387500762939446,33.952499389648445,17094000,1,33.20050048828125,33.357000732421874,33.7316255569458,33.6709171295166,32.91083367665609,11255200.0,8275640.0,7876400.0,8687973.333333334,11156920.0,33.5625,32.52000045776367,32.240001678466804,33.727500915527344,33.872501373291016,33.18450088500977,33.19100112915039,33.455500793457034,33.643000793457034,33.5135009765625,33.23600082397461,33.171500778198244,33.26100082397461,33.44175071716309,33.53400077819824,33.810000610351565,33.76350059509277,33.78987560272217,33.849500465393064,33.825875473022464,33.634417088826496,33.62908376057943,33.66266708374023,33.70566698710124,33.694583638509116,32.90066699981689,32.91108366648356,32.96525033315023,33.015166982014975,33.047833633422854,8899440.0,7763840.0,6482640.0,5043760.0,5296080.0,7266520.0,7080800.0,6644840.0,6267440.0,6254320.0,8132820.0,8137500.0,7956980.0,7787980.0,7863720.0,8457813.333333334,8411960.0,8213466.666666667,8225080.0,8405253.333333334,11089480.0,11083093.333333334,11016340.0,10974953.333333334,10982986.666666666
2011-05-20,36.310001373291016,37.43000030517578,35.625,36.65250015258789,42194400,0,33.78550033569336,33.714250564575195,33.81587562561035,33.776333745320635,32.96204198201497,18584160.0,11813960.0,9509740.0,9746960.0,11569160.0,33.952499389648445,33.5625,32.52000045776367,32.240001678466804,33.727500915527344,33.20050048828125,33.18450088500977,33.19100112915039,33.455500793457034,33.643000793457034,33.357000732421874,33.23600082397461,33.171500778198244,33.26100082397461,33.44175071716309,33.7316255569458,33.810000610351565,33.76350059509277,33.78987560272217,33.849500465393064,33.6709171295166,33.634417088826496,33.62908376057943,33.66266708374023,33.70566698710124,32.91083367665609,32.90066699981689,32.91108366648356,32.96525033315023,33.015166982014975,11255200.0,8899440.0,7763840.0,6482640.0,5043760.0,8275640.0,7266520.0,7080800.0,6644840.0,6267440.0,7876400.0,8132820.0,8137500.0,7956980.0,7787980.0,8687973.333333334,8457813.333333334,8411960.0,8213466.666666667,8225080.0,11156920.0,11089480.0,11083093.333333334,11016340.0,10974953.333333334
2011-05-23,36.0525016784668,36.69499969482422,35.80749893188477,36.32500076293945,15792000,1,34.60250015258789,34.029000473022464,33.8970006942749,33.86508382161458,32.98900032043457,19500560.0,12991600.0,9943860.0,9966520.0,11302700.0,36.65250015258789,33.952499389648445,33.5625,32.52000045776367,32.240001678466804,33.78550033569336,33.20050048828125,33.18450088500977,33.19100112915039,33.455500793457034,33.714250564575195,33.357000732421874,33.23600082397461,33.171500778198244,33.26100082397461,33.81587562561035,33.7316255569458,33.810000610351565,33.76350059509277,33.78987560272217,33.776333745320635,33.6709171295166,33.634417088826496,33.62908376057943,33.66266708374023,32.96204198201497,32.91083367665609,32.90066699981689,32.91108366648356,32.96525033315023,18584160.0,11255200.0,8899440.0,7763840.0,6482640.0,11813960.0,8275640.0,7266520.0,7080800.0,6644840.0,9509740.0,7876400.0,8132820.0,8137500.0,7956980.0,9746960.0,8687973.333333334,8457813.333333334,8411960.0,8213466.666666667,11569160.0,11156920.0,11089480.0,11083093.333333334,11016340.0
2011-05-24,36.9474983215332,38.087501525878906,36.88249969482422,37.650001525878906,22720800,1,35.628500366210936,34.40975074768066,34.05937576293945,33.998250579833986,33.065375328063965,21654640.0,14709240.0,10699900.0,10409613.333333334,11221940.0,36.32500076293945,36.65250015258789,33.952499389648445,33.5625,32.52000045776367,34.60250015258789,33.78550033569336,33.20050048828125,33.18450088500977,33.19100112915039,34.029000473022464,33.714250564575195,33.357000732421874,33.23600082397461,33.171500778198244,33.8970006942749,33.81587562561035,33.7316255569458,33.810000610351565,33.76350059509277,33.86508382161458,33.776333745320635,33.6709171295166,33.634417088826496,33.62908376057943,32.98900032043457,32.96204198201497,32.91083367665609,32.90066699981689,32.91108366648356,19500560.0,18584160.0,11255200.0,8899440.0,7763840.0,12991600.0,11813960.0,8275640.0,7266520.0,7080800.0,9943860.0,9509740.0,7876400.0,8132820.0,8137500.0,9966520.0,9746960.0,8687973.333333334,8457813.333333334,8411960.0,11302700.0,11569160.0,11156920.0,11089480.0,11083093.333333334
2011-05-25,37.1349983215332,37.96749877929688,37.07500076293945,37.73249816894531,11510400,1,36.4625,34.82350044250488,34.20825061798096,34.14916712443034,33.160708618164065,21862320.0,15380880.0,10898400.0,10466480.0,11109173.333333334,37.650001525878906,36.32500076293945,36.65250015258789,33.952499389648445,33.5625,35.628500366210936,34.60250015258789,33.78550033569336,33.20050048828125,33.18450088500977,34.40975074768066,34.029000473022464,33.714250564575195,33.357000732421874,33.23600082397461,34.05937576293945,33.8970006942749,33.81587562561035,33.7316255569458,33.810000610351565,33.998250579833986,33.86508382161458,33.776333745320635,33.6709171295166,33.634417088826496,33.065375328063965,32.98900032043457,32.96204198201497,32.91083367665609,32.90066699981689,21654640.0,19500560.0,18584160.0,11255200.0,8899440.0,14709240.0,12991600.0,11813960.0,8275640.0,7266520.0,10699900.0,9943860.0,9509740.0,7876400.0,8132820.0,10409613.333333334,9966520.0,9746960.0,8687973.333333334,8457813.333333334,11221940.0,11302700.0,11569160.0,11156920.0,11089480.0
