Date,Open,High,Low,Close,Volume,sgn,ma5,ma10,ma20,ma30,ma60,ma_vol5,ma_vol10,ma_vol20,ma_vol30,ma_vol60,Pre1Close,Pre2Close,Pre3Close,Pre4Close,Pre5Close,Pre1ma5,Pre2ma5,Pre3ma5,Pre4ma5,Pre5ma5,Pre1ma10,Pre2ma10,Pre3ma10,Pre4ma10,Pre5ma10,Pre1ma20,Pre2ma20,Pre3ma20,Pre4ma20,Pre5ma20,Pre1ma30,Pre2ma30,Pre3ma30,Pre4ma30,Pre5ma30,Pre1ma60,Pre2ma60,Pre3ma60,Pre4ma60,Pre5ma60,Pre1ma_vol5,Pre2ma_vol5,Pre3ma_vol5,Pre4ma_vol5,Pre5ma_vol5,Pre1ma_vol10,Pre2ma_vol10,Pre3ma_vol10,Pre4ma_vol10,Pre5ma_vol10,Pre1ma_vol20,Pre2ma_vol20,Pre3ma_vol20,Pre4ma_vol20,Pre5ma_vol20,Pre1ma_vol30,Pre2ma_vol30,Pre3ma_vol30,Pre4ma_vol30,Pre5ma_vol30,Pre1ma_vol60,Pre2ma_vol60,Pre3ma_vol60,Pre4ma_vol60,Pre5ma_vol60
2011-05-12,21.790000915527344,22.059999465942386,21.51499938964844,22.01499938964844,1486000,0,22.033000183105468,22.06700019836426,23.5875,24.138666598002114,24.134666633605956,2203520.0,3859920.0,2455770.0,2008566.6666666667,1569520.0,21.950000762939453,22.2450008392334,22.020000457763672,21.934999465942386,22.0,22.030000305175783,21.68900032043457,21.546000289916993,21.804000091552734,22.101000213623045,22.387500190734862,22.75300006866455,23.089999961853028,23.42599983215332,23.792499923706053,23.72200002670288,23.852499961853027,23.983249950408936,24.135249900817872,24.29474992752075,24.23816661834717,24.338333257039388,24.394833246866863,24.464166577657064,24.532999928792318,24.17608331044515,24.221249961853026,24.251999950408937,24.282416598002115,24.31133327484131,3386320.0,4222280.0,4803080.0,4898920.0,5516320.0,3887940.0,3834620.0,3814420.0,3692940.0,3328920.0,2490680.0,2459990.0,2434960.0,2370360.0,2204970.0,1983126.6666666667,1962460.0,1928686.6666666667,1876426.6666666667,1755760.0,1578443.3333333333,1566680.0,1568746.6666666667,1552916.6666666667,1498393.3333333333
2011-05-13,21.809999465942386,22.13500022888184,21.540000915527344,21.55500030517578,1144600,0,21.95700035095215,21.88050022125244,23.431999969482423,24.01483325958252,24.076333300272623,1598360.0,3248640.0,2459820.0,2018620.0,1552290.0,22.01499938964844,21.950000762939453,22.2450008392334,22.020000457763672,21.934999465942386,22.033000183105468,22.030000305175783,21.68900032043457,21.546000289916993,21.804000091552734,22.06700019836426,22.387500190734862,22.75300006866455,23.089999961853028,23.42599983215332,23.5875,23.72200002670288,23.852499961853027,23.983249950408936,24.135249900817872,24.138666598002114,24.23816661834717,24.338333257039388,24.394833246866863,24.464166577657064,24.134666633605956,24.17608331044515,24.221249961853026,24.251999950408937,24.282416598002115,2203520.0,3386320.0,4222280.0,4803080.0,4898920.0,3859920.0,3887940.0,3834620.0,3814420.0,3692940.0,2455770.0,2490680.0,2459990.0,2434960.0,2370360.0,2008566.6666666667,1983126.6666666667,1962460.0,1928686.6666666667,1876426.6666666667,1569520.0,1578443.3333333333,1566680.0,1568746.6666666667,1552916.6666666667
2011-05-16,21.48500061035156,21.725000381469727,21.125,21.13999938964844,2067200,0,21.7810001373291,21.663500213623045,23.24099998474121,23.858333269755047,24.011916637420654,1613600.0,3208340.0,2527710.0,2036106.6666666667,1571810.0,21.55500030517578,22.01499938964844,21.950000762939453,22.2450008392334,22.020000457763672,21.95700035095215,22.033000183105468,22.030000305175783,21.68900032043457,21.546000289916993,21.88050022125244,22.06700019836426,22.387500190734862,22.75300006866455,23.089999961853028,23.431999969482423,23.5875,23.72200002670288,23.852499961853027,23.983249950408936,24.01483325958252,24.138666598002114,24.23816661834717,24.338333257039388,24.394833246866863,24.076333300272623,24.134666633605956,24.17608331044515,24.221249961853026,24.251999950408937,1598360.0,2203520.0,3386320.0,4222280.0,4803080.0,3248640.0,3859920.0,3887940.0,3834620.0,3814420.0,2459820.0,2455770.0,2490680.0,2459990.0,2434960.0,2018620.0,2008566.6666666667,1983126.6666666667,1962460.0,1928686.6666666667,1552290.0,1569520.0,1578443.3333333333,1566680.0,1568746.6666666667
2011-05-17,21.07999992370605,21.07999992370605,20.540000915527344,20.950000762939453,2043600,1,21.522000122070313,21.60550022125244,23.085000038146973,23.692333285013834,23.94283332824707,1723120.0,2972700.0,2568840.0,2066673.3333333333,1593453.3333333333,21.13999938964844,21.55500030517578,22.01499938964844,21.950000762939453,22.2450008392334,21.7810001373291,21.95700035095215,22.033000183105468,22.030000305175783,21.68900032043457,21.663500213623045,21.88050022125244,22.06700019836426,22.387500190734862,22.75300006866455,23.24099998474121,23.431999969482423,23.5875,23.72200002670288,23.852499961853027,23.858333269755047,24.01483325958252,24.138666598002114,24.23816661834717,24.338333257039388,24.011916637420654,24.076333300272623,24.134666633605956,24.17608331044515,24.221249961853026,1613600.0,1598360.0,2203520.0,3386320.0,4222280.0,3208340.0,3248640.0,3859920.0,3887940.0,3834620.0,2527710.0,2459820.0,2455770.0,2490680.0,2459990.0,2036106.6666666667,2018620.0,2008566.6666666667,1983126.6666666667,1962460.0,1571810.0,1552290.0,1569520.0,1578443.3333333333,1566680.0
2011-05-18,20.899999618530273,21.549999237060547,20.7549991607666,21.5049991607666,2040200,1,21.43299980163574,21.73150005340576,22.925500011444093,23.55183327992757,23.89483331044515,1756320.0,2571320.0,2628610.0,2106433.3333333335,1604683.3333333333,20.950000762939453,21.13999938964844,21.55500030517578,22.01499938964844,21.950000762939453,21.522000122070313,21.7810001373291,21.95700035095215,22.033000183105468,22.030000305175783,21.60550022125244,21.663500213623045,21.88050022125244,22.06700019836426,22.387500190734862,23.085000038146973,23.24099998474121,23.431999969482423,23.5875,23.72200002670288,23.692333285013834,23.858333269755047,24.01483325958252,24.138666598002114,24.23816661834717,23.94283332824707,24.011916637420654,24.076333300272623,24.134666633605956,24.17608331044515,1723120.0,1613600.0,1598360.0,2203520.0,3386320.0,2972700.0,3208340.0,3248640.0,3859920.0,3887940.0,2568840.0,2527710.0,2459820.0,2455770.0,2490680.0,2066673.3333333333,2036106.6666666667,2018620.0,2008566.6666666667,1983126.6666666667,1593453.3333333333,1571810.0,1552290.0,1569520.0,1578443.3333333333
2011-05-19,21.70499992370605,21.8700008392334,21.28499984741211,21.69499969482422,1021000,0,21.368999862670897,21.701000022888184,22.74674997329712,23.43016662597656,23.86358331044515,1663320.0,1933420.0,2631170.0,2114453.3333333335,1591006.6666666667,21.5049991607666,20.950000762939453,21.13999938964844,21.55500030517578,22.01499938964844,21.43299980163574,21.522000122070313,21.7810001373291,21.95700035095215,22.033000183105468,21.73150005340576,21.60550022125244,21.663500213623045,21.88050022125244,22.06700019836426,22.925500011444093,23.085000038146973,23.24099998474121,23.431999969482423,23.5875,23.55183327992757,23.692333285013834,23.858333269755047,24.01483325958252,24.138666598002114,23.89483331044515,23.94283332824707,24.011916637420654,24.076333300272623,24.134666633605956,1756320.0,1723120.0,1613600.0,1598360.0,2203520.0,2571320.0,2972700.0,3208340.0,3248640.0,3859920.0,2628610.0,2568840.0,2527710.0,2459820.0,2455770.0,2106433.3333333335,2066673.3333333333,2036106.6666666667,2018620.0,2008566.6666666667,1604683.3333333333,1593453.3333333333,1571810.0,1552290.0,1569520.0
2011-05-20,21.780000686645508,21.854999542236328,21.209999084472656,21.459999084472656,796200,0,21.349999618530273,21.65349998474121,22.539749908447266,23.307999928792317,23.830249977111816,1593640.0,1596000.0,2644470.0,2112240.0,1572823.3333333333,21.69499969482422,21.5049991607666,20.950000762939453,21.13999938964844,21.55500030517578,21.368999862670897,21.43299980163574,21.522000122070313,21.7810001373291,21.95700035095215,21.701000022888184,21.73150005340576,21.60550022125244,21.663500213623045,21.88050022125244,22.74674997329712,22.925500011444093,23.085000038146973,23.24099998474121,23.431999969482423,23.43016662597656,23.55183327992757,23.692333285013834,23.858333269755047,24.01483325958252,23.86358331044515,23.89483331044515,23.94283332824707,24.011916637420654,24.076333300272623,1663320.0,1756320.0,1723120.0,1613600.0,1598360.0,1933420.0,2571320.0,2972700.0,3208340.0,3248640.0,2631170.0,2628610.0,2568840.0,2527710.0,2459820.0,2114453.3333333335,2106433.3333333335,2066673.3333333333,2036106.6666666667,2018620.0,1591006.6666666667,1604683.3333333333,1593453.3333333333,1571810.0,1552290.0
2011-05-23,21.065000534057614,21.364999771118164,20.899999618530273,21.125,960400,0,21.346999740600587,21.563999938964844,22.326999950408936,23.17683327992757,23.775249989827476,1372280.0,1492940.0,2653680.0,2120953.3333333335,1576373.3333333333,21.459999084472656,21.69499969482422,21.5049991607666,20.950000762939453,21.13999938964844,21.349999618530273,21.368999862670897,21.43299980163574,21.522000122070313,21.7810001373291,21.65349998474121,21.701000022888184,21.73150005340576,21.60550022125244,21.663500213623045,22.539749908447266,22.74674997329712,22.925500011444093,23.085000038146973,23.24099998474121,23.307999928792317,23.43016662597656,23.55183327992757,23.692333285013834,23.858333269755047,23.830249977111816,23.86358331044515,23.89483331044515,23.94283332824707,24.011916637420654,1593640.0,1663320.0,1756320.0,1723120.0,1613600.0,1596000.0,1933420.0,2571320.0,2972700.0,3208340.0,2644470.0,2631170.0,2628610.0,2568840.0,2527710.0,2112240.0,2114453.3333333335,2106433.3333333335,2066673.3333333333,2036106.6666666667,1572823.3333333333,1591006.6666666667,1604683.3333333333,1593453.3333333333,1571810.0
2011-05-24,21.1299991607666,21.13999938964844,20.809999465942386,20.8700008392334,1108000,1,21.330999755859374,21.426499938964845,22.089750003814697,23.043833287556968,23.713499991099038,1185160.0,1454140.0,2644380.0,2124706.6666666665,1573456.6666666667,21.125,21.459999084472656,21.69499969482422,21.5049991607666,20.950000762939453,21.346999740600587,21.349999618530273,21.368999862670897,21.43299980163574,21.522000122070313,21.563999938964844,21.65349998474121,21.701000022888184,21.73150005340576,21.60550022125244,22.326999950408936,22.539749908447266,22.74674997329712,22.925500011444093,23.085000038146973,23.17683327992757,23.307999928792317,23.43016662597656,23.55183327992757,23.692333285013834,23.775249989827476,23.830249977111816,23.86358331044515,23.89483331044515,23.94283332824707,1372280.0,1593640.0,1663320.0,1756320.0,1723120.0,1492940.0,1596000.0,1933420.0,2571320.0,2972700.0,2653680.0,2644470.0,2631170.0,2628610.0,2568840.0,2120953.3333333335,2112240.0,2114453.3333333335,2106433.3333333335,2066673.3333333333,1576373.3333333333,1572823.3333333333,1591006.6666666667,1604683.3333333333,1593453.3333333333
2011-05-25,20.81999969482422,21.28499984741211,20.75,21.190000534057614,718600,1,21.268000030517577,21.35049991607666,21.869000053405763,22.931499989827476,23.661833318074546,920840.0,1338580.0,2613260.0,2106646.6666666665,1566220.0,20.8700008392334,21.125,21.459999084472656,21.69499969482422,21.5049991607666,21.330999755859374,21.346999740600587,21.349999618530273,21.368999862670897,21.43299980163574,21.426499938964845,21.563999938964844,21.65349998474121,21.701000022888184,21.73150005340576,22.089750003814697,22.326999950408936,22.539749908447266,22.74674997329712,22.925500011444093,23.043833287556968,23.17683327992757,23.307999928792317,23.43016662597656,23.55183327992757,23.713499991099038,23.775249989827476,23.830249977111816,23.86358331044515,23.89483331044515,1185160.0,1372280.0,1593640.0,1663320.0,1756320.0,1454140.0,1492940.0,1596000.0,1933420.0,2571320.0,2644380.0,2653680.0,2644470.0,2631170.0,2628610.0,2124706.6666666665,2120953.3333333335,2112240.0,2114453.3333333335,2106433.3333333335,1573456.6666666667,1576373.3333333333,1572823.3333333333,1591006.6666666667,1604683.3333333333
2011-05-26,21.1200008392334,21.63500022888184,21.03499984741211,21.5049991607666,709800,1,21.229999923706053,21.299499893188475,21.68325004577637,22.82483329772949,23.61333328882853,858600.0,1260960.0,2560440.0,2057500.0,1557283.3333333333,21.190000534057614,20.8700008392334,21.125,21.459999084472656,21.69499969482422,21.268000030517577,21.330999755859374,21.346999740600587,21.349999618530273,21.368999862670897,21.35049991607666,21.426499938964845,21.563999938964844,21.65349998474121,21.701000022888184,21.869000053405763,22.089750003814697,22.326999950408936,22.539749908447266,22.74674997329712,22.931499989827476,23.043833287556968,23.17683327992757,23.307999928792317,23.43016662597656,23.661833318074546,23.713499991099038,23.775249989827476,23.830249977111816,23.86358331044515,920840.0,1185160.0,1372280.0,1593640.0,1663320.0,1338580.0,1454140.0,1492940.0,1596000.0,1933420.0,2613260.0,2644380.0,2653680.0,2644470.0,2631170.0,2106646.6666666665,2124706.6666666665,2120953.3333333335,2112240.0,2114453.3333333335,1566220.0,1573456.6666666667,1576373.3333333333,1572823.3333333333,1591006.6666666667
