Date,Open,High,Low,Close,Volume,sgn,ma5,ma10,ma20,ma30,ma60,ma_vol5,ma_vol10,ma_vol20,ma_vol30,ma_vol60,Pre1Close,Pre2Close,Pre3Close,Pre4Close,Pre5Close,Pre1ma5,Pre2ma5,Pre3ma5,Pre4ma5,Pre5ma5,Pre1ma10,Pre2ma10,Pre3ma10,Pre4ma10,Pre5ma10,Pre1ma20,Pre2ma20,Pre3ma20,Pre4ma20,Pre5ma20,Pre1ma30,Pre2ma30,Pre3ma30,Pre4ma30,Pre5ma30,Pre1ma60,Pre2ma60,Pre3ma60,Pre4ma60,Pre5ma60,Pre1ma_vol5,Pre2ma_vol5,Pre3ma_vol5,Pre4ma_vol5,Pre5ma_vol5,Pre1ma_vol10,Pre2ma_vol10,Pre3ma_vol10,Pre4ma_vol10,Pre5ma_vol10,Pre1ma_vol20,Pre2ma_vol20,Pre3ma_vol20,Pre4ma_vol20,Pre5ma_vol20,Pre1ma_vol30,Pre2ma_vol30,Pre3ma_vol30,Pre4ma_vol30,Pre5ma_vol30,Pre1ma_vol60,Pre2ma_vol60,Pre3ma_vol60,Pre4ma_vol60,Pre5ma_vol60
2011-05-12,13.59458075494287,13.794861966328149,13.471960644692304,13.725377082824707,19720800,0,13.624011611938476,13.648536014556885,13.415965032577514,13.204511960347494,13.115884367624918,24723230.6,22946243.9,23983629.2,22549784.433333334,23659546.733333334,13.615017890930176,13.868436813354492,13.537361145019533,13.373865127563475,13.357515335083008,13.550439262390137,13.525915718078613,13.49403419494629,13.536542510986328,13.673060417175293,13.665703105926514,13.695132446289062,13.660389804840088,13.653849983215332,13.62237720489502,13.35649390220642,13.303153896331787,13.24715690612793,13.206691884994507,13.182372045516967,13.177944151560466,13.147561422983806,13.098649215698241,13.079302342732747,13.066222794850667,13.121879196166992,13.12562599182129,13.129577112197875,13.138909896214804,13.133664433161417,24482922.0,23810133.8,19644815.6,20537336.2,21169257.2,25464803.9,27000602.8,25964524.2,26350909.3,25731913.8,23894362.9,23518182.7,22484361.3,22243030.95,22090515.5,22663404.766666666,22649687.333333332,23391807.166666668,23414656.366666667,23259574.833333332,23731594.966666665,23731951.366666667,23734897.6,24578516.2,24634328.433333334
2011-05-13,13.692679382246881,13.86843565422849,13.598669545809456,13.721290588378904,15441624,0,13.693496704101562,13.615019607543946,13.471553134918214,13.23898204167684,13.109821430842082,22588727.2,21563031.7,23806427.1,22215528.766666666,23616014.45,13.725377082824707,13.615017890930176,13.868436813354492,13.537361145019533,13.373865127563475,13.624011611938476,13.550439262390137,13.525915718078613,13.49403419494629,13.536542510986328,13.648536014556885,13.665703105926514,13.695132446289062,13.660389804840088,13.653849983215332,13.415965032577514,13.35649390220642,13.303153896331787,13.24715690612793,13.206691884994507,13.204511960347494,13.177944151560466,13.147561422983806,13.098649215698241,13.079302342732747,13.115884367624918,13.121879196166992,13.12562599182129,13.129577112197875,13.138909896214804,24723230.6,24482922.0,23810133.8,19644815.6,20537336.2,22946243.9,25464803.9,27000602.8,25964524.2,26350909.3,23983629.2,23894362.9,23518182.7,22484361.3,22243030.95,22549784.433333334,22663404.766666666,22649687.333333332,23391807.166666668,23414656.366666667,23659546.733333334,23731594.966666665,23731951.366666667,23734897.6,24578516.2
2011-05-16,13.62319349969781,13.651804705684102,13.20219514472172,13.230806350708008,17406576,1,13.632185745239259,13.563109970092773,13.487085103988647,13.252742799123128,13.09401691754659,22422597.2,21033706.4,23263166.6,22088412.766666666,23482752.533333335,13.721290588378904,13.725377082824707,13.615017890930176,13.868436813354492,13.537361145019533,13.693496704101562,13.624011611938476,13.550439262390137,13.525915718078613,13.49403419494629,13.615019607543946,13.648536014556885,13.665703105926514,13.695132446289062,13.660389804840088,13.471553134918214,13.415965032577514,13.35649390220642,13.303153896331787,13.24715690612793,13.23898204167684,13.204511960347494,13.177944151560466,13.147561422983806,13.098649215698241,13.109821430842082,13.115884367624918,13.121879196166992,13.12562599182129,13.129577112197875,22588727.2,24723230.6,24482922.0,23810133.8,19644815.6,21563031.7,22946243.9,25464803.9,27000602.8,25964524.2,23806427.1,23983629.2,23894362.9,23518182.7,22484361.3,22215528.766666666,22549784.433333334,22663404.766666666,22649687.333333332,23391807.166666668,23616014.45,23659546.733333334,23731594.966666665,23731951.366666667,23734897.6
2011-05-17,13.214459463048735,13.353430191615805,13.10410087263402,13.345254898071287,15842455,1,13.527549362182617,13.526732540130615,13.517740440368652,13.269909795125326,13.081209850311279,18671891.0,21241012.4,23039323.65,22054855.733333334,23385364.25,13.230806350708008,13.721290588378904,13.725377082824707,13.615017890930176,13.868436813354492,13.632185745239259,13.693496704101562,13.624011611938476,13.550439262390137,13.525915718078613,13.563109970092773,13.615019607543946,13.648536014556885,13.665703105926514,13.695132446289062,13.487085103988647,13.471553134918214,13.415965032577514,13.35649390220642,13.303153896331787,13.252742799123128,13.23898204167684,13.204511960347494,13.177944151560466,13.147561422983806,13.09401691754659,13.109821430842082,13.115884367624918,13.121879196166992,13.12562599182129,22422597.2,22588727.2,24723230.6,24482922.0,23810133.8,21033706.4,21563031.7,22946243.9,25464803.9,27000602.8,23263166.6,23806427.1,23983629.2,23894362.9,23518182.7,22088412.766666666,22215528.766666666,22549784.433333334,22663404.766666666,22649687.333333332,23482752.533333335,23616014.45,23659546.733333334,23731594.966666665,23731951.366666667
2011-05-18,13.312555105769315,13.459701112443705,13.157235658745847,13.439263343811035,13767970,1,13.492398452758788,13.521418857574464,13.553096199035645,13.284079329172771,13.075964371363321,16435885.0,20459403.5,22997945.65,21495885.9,23274690.183333334,13.345254898071287,13.230806350708008,13.721290588378904,13.725377082824707,13.615017890930176,13.527549362182617,13.632185745239259,13.693496704101562,13.624011611938476,13.550439262390137,13.526732540130615,13.563109970092773,13.615019607543946,13.648536014556885,13.665703105926514,13.517740440368652,13.487085103988647,13.471553134918214,13.415965032577514,13.35649390220642,13.269909795125326,13.252742799123128,13.23898204167684,13.204511960347494,13.177944151560466,13.081209850311279,13.09401691754659,13.109821430842082,13.115884367624918,13.121879196166992,18671891.0,22422597.2,22588727.2,24723230.6,24482922.0,21241012.4,21033706.4,21563031.7,22946243.9,25464803.9,23039323.65,23263166.6,23806427.1,23983629.2,23894362.9,22054855.733333334,22088412.766666666,22215528.766666666,22549784.433333334,22663404.766666666,23385364.25,23482752.533333335,23616014.45,23659546.733333334,23731594.966666665
2011-05-19,13.537359946083994,13.570059263462715,13.390214870217473,13.447437286376953,11340173,0,13.436810493469238,13.530411052703858,13.57639412879944,13.298385047912598,13.076304960250855,14759759.6,19741495.1,22736704.45,21307508.7,22978553.466666665,13.439263343811035,13.345254898071287,13.230806350708008,13.721290588378904,13.725377082824707,13.492398452758788,13.527549362182617,13.632185745239259,13.693496704101562,13.624011611938476,13.521418857574464,13.526732540130615,13.563109970092773,13.615019607543946,13.648536014556885,13.553096199035645,13.517740440368652,13.487085103988647,13.471553134918214,13.415965032577514,13.284079329172771,13.269909795125326,13.252742799123128,13.23898204167684,13.204511960347494,13.075964371363321,13.081209850311279,13.09401691754659,13.109821430842082,13.115884367624918,16435885.0,18671891.0,22422597.2,22588727.2,24723230.6,20459403.5,21241012.4,21033706.4,21563031.7,22946243.9,22997945.65,23039323.65,23263166.6,23806427.1,23983629.2,21495885.9,22054855.733333334,22088412.766666666,22215528.766666666,22549784.433333334,23274690.183333334,23385364.25,23482752.533333335,23616014.45,23659546.733333334
2011-05-20,13.402475579969526,13.439262078173769,13.267592988112359,13.275768280029295,16473046,0,13.347706031799316,13.520601367950439,13.587225675582886,13.311328379313151,13.072149435679117,14966044.0,18777385.6,22564147.45,21087815.833333332,22877858.6,13.447437286376953,13.439263343811035,13.345254898071287,13.230806350708008,13.721290588378904,13.436810493469238,13.492398452758788,13.527549362182617,13.632185745239259,13.693496704101562,13.530411052703858,13.521418857574464,13.526732540130615,13.563109970092773,13.615019607543946,13.57639412879944,13.553096199035645,13.517740440368652,13.487085103988647,13.471553134918214,13.298385047912598,13.284079329172771,13.269909795125326,13.252742799123128,13.23898204167684,13.076304960250855,13.075964371363321,13.081209850311279,13.09401691754659,13.109821430842082,14759759.6,16435885.0,18671891.0,22422597.2,22588727.2,19741495.1,20459403.5,21241012.4,21033706.4,21563031.7,22736704.45,22997945.65,23039323.65,23263166.6,23806427.1,21307508.7,21495885.9,22054855.733333334,22088412.766666666,22215528.766666666,22978553.466666665,23274690.183333334,23385364.25,23482752.533333335,23616014.45
2011-05-23,13.079574152257088,13.079574152257088,12.87520665993998,12.928342819213867,21384000,0,13.287213325500488,13.459699535369873,13.56004467010498,13.318004449208578,13.058524894714356,15761528.8,19092063.0,22528293.6,21353595.2,22822620.566666666,13.275768280029295,13.447437286376953,13.439263343811035,13.345254898071287,13.230806350708008,13.347706031799316,13.436810493469238,13.492398452758788,13.527549362182617,13.632185745239259,13.520601367950439,13.530411052703858,13.521418857574464,13.526732540130615,13.563109970092773,13.587225675582886,13.57639412879944,13.553096199035645,13.517740440368652,13.487085103988647,13.311328379313151,13.298385047912598,13.284079329172771,13.269909795125326,13.252742799123128,13.072149435679117,13.076304960250855,13.075964371363321,13.081209850311279,13.09401691754659,14966044.0,14759759.6,16435885.0,18671891.0,22422597.2,18777385.6,19741495.1,20459403.5,21241012.4,21033706.4,22564147.45,22736704.45,22997945.65,23039323.65,23263166.6,21087815.833333332,21307508.7,21495885.9,22054855.733333334,22088412.766666666,22877858.6,22978553.466666665,23274690.183333334,23385364.25,23482752.533333335
2011-05-24,12.973304671483488,13.063225485811195,12.59317901375818,12.59726619720459,32037746,0,13.137615585327149,13.332582473754883,13.513857460021972,13.312963422139486,13.040199867884319,19000587.0,18836239.0,22918420.9,21957534.8,23037486.2,12.928342819213867,13.275768280029295,13.447437286376953,13.439263343811035,13.345254898071287,13.287213325500488,13.347706031799316,13.436810493469238,13.492398452758788,13.527549362182617,13.459699535369873,13.520601367950439,13.530411052703858,13.521418857574464,13.526732540130615,13.56004467010498,13.587225675582886,13.57639412879944,13.553096199035645,13.517740440368652,13.318004449208578,13.311328379313151,13.298385047912598,13.284079329172771,13.269909795125326,13.058524894714356,13.072149435679117,13.076304960250855,13.075964371363321,13.081209850311279,15761528.8,14966044.0,14759759.6,16435885.0,18671891.0,19092063.0,18777385.6,19741495.1,20459403.5,21241012.4,22528293.6,22564147.45,22736704.45,22997945.65,23039323.65,21353595.2,21087815.833333332,21307508.7,21495885.9,22054855.733333334,22822620.566666666,22877858.6,22978553.466666665,23274690.183333334,23385364.25
2011-05-25,12.617703599781482,12.629966076833055,12.396986422204845,12.5482177734375,39816295,0,12.959406471252441,13.225902462005616,13.445802783966064,13.312963422139486,13.029368368784587,24210252.0,20323068.5,22893936.2,22703931.433333334,23192068.75,12.59726619720459,12.928342819213867,13.275768280029295,13.447437286376953,13.439263343811035,13.137615585327149,13.287213325500488,13.347706031799316,13.436810493469238,13.492398452758788,13.332582473754883,13.459699535369873,13.520601367950439,13.530411052703858,13.521418857574464,13.513857460021972,13.56004467010498,13.587225675582886,13.57639412879944,13.553096199035645,13.312963422139486,13.318004449208578,13.311328379313151,13.298385047912598,13.284079329172771,13.040199867884319,13.058524894714356,13.072149435679117,13.076304960250855,13.075964371363321,19000587.0,15761528.8,14966044.0,14759759.6,16435885.0,18836239.0,19092063.0,18777385.6,19741495.1,20459403.5,22918420.9,22528293.6,22564147.45,22736704.45,22997945.65,21957534.8,21353595.2,21087815.833333332,21307508.7,21495885.9,23037486.2,22822620.566666666,22877858.6,22978553.466666665,23274690.183333334
