Date,Open,High,Low,Close,Volume,sgn,ma5,ma10,ma20,ma30,ma60,ma_vol5,ma_vol10,ma_vol20,ma_vol30,ma_vol60,Pre1Close,Pre2Close,Pre3Close,Pre4Close,Pre5Close,Pre1ma5,Pre2ma5,Pre3ma5,Pre4ma5,Pre5ma5,Pre1ma10,Pre2ma10,Pre3ma10,Pre4ma10,Pre5ma10,Pre1ma20,Pre2ma20,Pre3ma20,Pre4ma20,Pre5ma20,Pre1ma30,Pre2ma30,Pre3ma30,Pre4ma30,Pre5ma30,Pre1ma60,Pre2ma60,Pre3ma60,Pre4ma60,Pre5ma60,Pre1ma_vol5,Pre2ma_vol5,Pre3ma_vol5,Pre4ma_vol5,Pre5ma_vol5,Pre1ma_vol10,Pre2ma_vol10,Pre3ma_vol10,Pre4ma_vol10,Pre5ma_vol10,Pre1ma_vol20,Pre2ma_vol20,Pre3ma_vol20,Pre4ma_vol20,Pre5ma_vol20,Pre1ma_vol30,Pre2ma_vol30,Pre3ma_vol30,Pre4ma_vol30,Pre5ma_vol30,Pre1ma_vol60,Pre2ma_vol60,Pre3ma_vol60,Pre4ma_vol60,Pre5ma_vol60,predict
2018-02-09,95.08695269073729,98.19443569234262,93.70902150361648,97.53872680664062,3294900,1,95.46137084960938,94.64031524658205,94.47259063720705,94.41446431477863,95.38946533203124,4893720.0,4265140.0,3437880.0,2901666.666666666,2618913.333333333,94.11764526367188,96.3128433227539,99.36329650878906,89.9743423461914,94.0416259765625,94.76195068359377,95.54309844970705,94.75625152587892,93.35931396484376,93.81925964355469,94.13760757446288,93.758438873291,93.35741348266602,92.86420822143556,93.24813079833984,94.343350982666,94.32244491577148,94.29060974121094,94.13333549499512,94.44455947875977,94.1984296162923,94.07679138183592,93.94121526082355,93.71726201375326,93.80437291463215,95.50570500691731,95.68069979349771,95.83032061258952,95.96115862528481,96.21752624511718,4988280.0,5345040.0,5251220.0,4147720.0,3636560.0,4205490.0,4161140.0,4124900.0,3571700.0,3261040.0,3352860.0,3299230.0,3198715.0,2851750.0,2668130.0,2839186.666666666,2805503.333333333,2732366.666666666,2510093.333333333,2398250.0,2584051.666666666,2559603.333333333,2533908.333333333,2436325.0,2481800.0,0
2018-02-12,97.98536837583622,99.78143360063086,97.38668238430759,98.92616271972656,3045400,0,97.25173492431641,95.30552444458007,94.60990829467774,94.65393931070965,95.28197873433432,4412440.0,4280080.0,3502600.0,2971393.333333333,2645436.666666666,97.53872680664062,94.11764526367188,96.3128433227539,99.36329650878906,89.9743423461914,95.46137084960938,94.76195068359377,95.54309844970705,94.75625152587892,93.35931396484376,94.64031524658205,94.13760757446288,93.758438873291,93.35741348266602,92.86420822143556,94.47259063720705,94.343350982666,94.32244491577148,94.29060974121094,94.13333549499512,94.41446431477863,94.1984296162923,94.07679138183592,93.94121526082355,93.71726201375326,95.38946533203124,95.50570500691731,95.68069979349771,95.83032061258952,95.96115862528481,4893720.0,4988280.0,5345040.0,5251220.0,4147720.0,4265140.0,4205490.0,4161140.0,4124900.0,3571700.0,3437880.0,3352860.0,3299230.0,3198715.0,2851750.0,2901666.666666666,2839186.666666666,2805503.333333333,2732366.666666666,2510093.333333333,2618913.333333333,2584051.666666666,2559603.333333333,2533908.333333333,2436325.0,1
2018-02-13,98.19443961322428,99.02119545842541,97.56723852355944,98.43201446533205,1955100,1,97.065478515625,95.91086502075196,94.78666381835936,94.92730865478515,95.20289446512858,3077740.0,4164480.0,3474560.0,2984843.333333333,2643061.666666666,98.92616271972656,97.53872680664062,94.11764526367188,96.3128433227539,99.36329650878906,97.25173492431641,95.46137084960938,94.76195068359377,95.54309844970705,94.75625152587892,95.30552444458007,94.64031524658205,94.13760757446288,93.758438873291,93.35741348266602,94.60990829467774,94.47259063720705,94.343350982666,94.32244491577148,94.29060974121094,94.65393931070965,94.41446431477863,94.1984296162923,94.07679138183592,93.94121526082355,95.28197873433432,95.38946533203124,95.50570500691731,95.68069979349771,95.83032061258952,4412440.0,4893720.0,4988280.0,5345040.0,5251220.0,4280080.0,4265140.0,4205490.0,4161140.0,4124900.0,3502600.0,3437880.0,3352860.0,3299230.0,3198715.0,2971393.333333333,2901666.666666666,2839186.666666666,2805503.333333333,2732366.666666666,2645436.666666666,2618913.333333333,2584051.666666666,2559603.333333333,2533908.333333333,1
2018-02-14,97.70980256687722,99.87648445015905,97.68129473949881,99.4488525390625,2601400,0,97.69268035888672,96.61788940429688,94.9035514831543,95.12433853149416,95.12228037516277,2857080.0,4101060.0,3498670.0,2988616.666666666,2662086.666666666,98.43201446533205,98.92616271972656,97.53872680664062,94.11764526367188,96.3128433227539,97.065478515625,97.25173492431641,95.46137084960938,94.76195068359377,95.54309844970705,95.91086502075196,95.30552444458007,94.64031524658205,94.13760757446288,93.758438873291,94.78666381835936,94.60990829467774,94.47259063720705,94.343350982666,94.32244491577148,94.92730865478515,94.65393931070965,94.41446431477863,94.1984296162923,94.07679138183592,95.20289446512858,95.28197873433432,95.38946533203124,95.50570500691731,95.68069979349771,3077740.0,4412440.0,4893720.0,4988280.0,5345040.0,4164480.0,4280080.0,4265140.0,4205490.0,4161140.0,3474560.0,3502600.0,3437880.0,3352860.0,3299230.0,2984843.333333333,2971393.333333333,2901666.666666666,2839186.666666666,2805503.333333333,2643061.666666666,2645436.666666666,2618913.333333333,2584051.666666666,2559603.333333333,1
2018-02-15,99.76243775124115,99.76243775124115,97.19662492983431,99.18275451660156,2567300,0,98.70570220947266,96.7338264465332,95.00238265991213,95.26498311360676,95.03817888895672,2692820.0,3840550.0,3528290.0,2995546.666666666,2681901.666666666,99.4488525390625,98.43201446533205,98.92616271972656,97.53872680664062,94.11764526367188,97.69268035888672,97.065478515625,97.25173492431641,95.46137084960938,94.76195068359377,96.61788940429688,95.91086502075196,95.30552444458007,94.64031524658205,94.13760757446288,94.9035514831543,94.78666381835936,94.60990829467774,94.47259063720705,94.343350982666,95.12433853149416,94.92730865478515,94.65393931070965,94.41446431477863,94.1984296162923,95.12228037516277,95.20289446512858,95.28197873433432,95.38946533203124,95.50570500691731,2857080.0,3077740.0,4412440.0,4893720.0,4988280.0,4101060.0,4164480.0,4280080.0,4265140.0,4205490.0,3498670.0,3474560.0,3502600.0,3437880.0,3352860.0,2988616.666666666,2984843.333333333,2971393.333333333,2901666.666666666,2839186.666666666,2662086.666666666,2643061.666666666,2645436.666666666,2618913.333333333,2584051.666666666,1
2018-02-16,98.47952964743831,99.94299167423824,98.45102182389827,98.93567657470705,2089100,1,98.98509216308594,97.22323150634766,95.23568115234373,95.37078348795572,94.94821713765462,2451660.0,3672690.0,3466865.0,3002983.333333333,2697336.666666666,99.18275451660156,99.4488525390625,98.43201446533205,98.92616271972656,97.53872680664062,98.70570220947266,97.69268035888672,97.065478515625,97.25173492431641,95.46137084960938,96.7338264465332,96.61788940429688,95.91086502075196,95.30552444458007,94.64031524658205,95.00238265991213,94.9035514831543,94.78666381835936,94.60990829467774,94.47259063720705,95.26498311360676,95.12433853149416,94.92730865478515,94.65393931070965,94.41446431477863,95.03817888895672,95.12228037516277,95.20289446512858,95.28197873433432,95.38946533203124,2692820.0,2857080.0,3077740.0,4412440.0,4893720.0,3840550.0,4101060.0,4164480.0,4280080.0,4265140.0,3528290.0,3498670.0,3474560.0,3502600.0,3437880.0,2995546.666666666,2988616.666666666,2984843.333333333,2971393.333333333,2901666.666666666,2681901.666666666,2662086.666666666,2643061.666666666,2645436.666666666,2618913.333333333,1
2018-02-20,99.23025230063952,102.43276358833496,98.56504568311622,101.12135314941406,2588700,0,99.42413024902343,98.33793258666992,95.60107040405272,95.53486785888671,94.8873976389567,2360320.0,3386380.0,3479040.0,3029960.0,2713178.333333333,98.93567657470705,99.18275451660156,99.4488525390625,98.43201446533205,98.92616271972656,98.98509216308594,98.70570220947266,97.69268035888672,97.065478515625,97.25173492431641,97.22323150634766,96.7338264465332,96.61788940429688,95.91086502075196,95.30552444458007,95.23568115234373,95.00238265991213,94.9035514831543,94.78666381835936,94.60990829467774,95.37078348795572,95.26498311360676,95.12433853149416,94.92730865478515,94.65393931070965,94.94821713765462,95.03817888895672,95.12228037516277,95.20289446512858,95.28197873433432,2451660.0,2692820.0,2857080.0,3077740.0,4412440.0,3672690.0,3840550.0,4101060.0,4164480.0,4280080.0,3466865.0,3528290.0,3498670.0,3474560.0,3502600.0,3002983.333333333,2995546.666666666,2988616.666666666,2984843.333333333,2971393.333333333,2697336.666666666,2681901.666666666,2662086.666666666,2643061.666666666,2645436.666666666,1
2018-02-21,101.60749691606057,102.37003264568399,100.77824712758071,101.0355987548828,1611100,1,99.9448471069336,98.50516281127928,95.93128814697266,95.69546076456707,94.85223248799643,2291520.0,2684630.0,3404765.0,3027353.333333333,2714416.666666666,101.12135314941406,98.93567657470705,99.18275451660156,99.4488525390625,98.43201446533205,99.42413024902343,98.98509216308594,98.70570220947266,97.69268035888672,97.065478515625,98.33793258666992,97.22323150634766,96.7338264465332,96.61788940429688,95.91086502075196,95.60107040405272,95.23568115234373,95.00238265991213,94.9035514831543,94.78666381835936,95.53486785888671,95.37078348795572,95.26498311360676,95.12433853149416,94.92730865478515,94.8873976389567,94.94821713765462,95.03817888895672,95.12228037516277,95.20289446512858,2360320.0,2451660.0,2692820.0,2857080.0,3077740.0,3386380.0,3672690.0,3840550.0,4101060.0,4164480.0,3479040.0,3466865.0,3528290.0,3498670.0,3474560.0,3029960.0,3002983.333333333,2995546.666666666,2988616.666666666,2984843.333333333,2713178.333333333,2697336.666666666,2681901.666666666,2662086.666666666,2643061.666666666,1
2018-02-22,101.60747172445065,102.46532238956956,101.00697989490627,102.23656463623048,2342700,1,100.50238952636718,99.09753494262695,96.42798690795898,95.91414159138998,94.81791915893557,2239780.0,2548430.0,3354785.0,3048963.333333333,2743178.333333333,101.0355987548828,101.12135314941406,98.93567657470705,99.18275451660156,99.4488525390625,99.9448471069336,99.42413024902343,98.98509216308594,98.70570220947266,97.69268035888672,98.50516281127928,98.33793258666992,97.22323150634766,96.7338264465332,96.61788940429688,95.93128814697266,95.60107040405272,95.23568115234373,95.00238265991213,94.9035514831543,95.69546076456707,95.53486785888671,95.37078348795572,95.26498311360676,95.12433853149416,94.85223248799643,94.8873976389567,94.94821713765462,95.03817888895672,95.12228037516277,2291520.0,2360320.0,2451660.0,2692820.0,2857080.0,2684630.0,3386380.0,3672690.0,3840550.0,4101060.0,3404765.0,3479040.0,3466865.0,3528290.0,3498670.0,3027353.333333333,3029960.0,3002983.333333333,2995546.666666666,2988616.666666666,2714416.666666666,2713178.333333333,2697336.666666666,2681901.666666666,2662086.666666666,1
2018-02-23,102.941909102425,103.27551568676722,101.99827697183464,103.16114044189452,1598800,1,101.29806671142578,100.00188446044922,97.06974601745605,96.22952880859377,94.83908653259277,2046080.0,2369450.0,3287470.0,3025056.666666666,2741048.333333333,102.23656463623048,101.0355987548828,101.12135314941406,98.93567657470705,99.18275451660156,100.50238952636718,99.9448471069336,99.42413024902343,98.98509216308594,98.70570220947266,99.09753494262695,98.50516281127928,98.33793258666992,97.22323150634766,96.7338264465332,96.42798690795898,95.93128814697266,95.60107040405272,95.23568115234373,95.00238265991213,95.91414159138998,95.69546076456707,95.53486785888671,95.37078348795572,95.26498311360676,94.81791915893557,94.85223248799643,94.8873976389567,94.94821713765462,95.03817888895672,2239780.0,2291520.0,2360320.0,2451660.0,2692820.0,2548430.0,2684630.0,3386380.0,3672690.0,3840550.0,3354785.0,3404765.0,3479040.0,3466865.0,3528290.0,3048963.333333333,3027353.333333333,3029960.0,3002983.333333333,2995546.666666666,2743178.333333333,2714416.666666666,2713178.333333333,2697336.666666666,2681901.666666666,1
