Date,Open,High,Low,Close,Volume,sgn,ma5,ma10,ma20,ma30,ma60,ma_vol5,ma_vol10,ma_vol20,ma_vol30,ma_vol60,Pre1Close,Pre2Close,Pre3Close,Pre4Close,Pre5Close,Pre1ma5,Pre2ma5,Pre3ma5,Pre4ma5,Pre5ma5,Pre1ma10,Pre2ma10,Pre3ma10,Pre4ma10,Pre5ma10,Pre1ma20,Pre2ma20,Pre3ma20,Pre4ma20,Pre5ma20,Pre1ma30,Pre2ma30,Pre3ma30,Pre4ma30,Pre5ma30,Pre1ma60,Pre2ma60,Pre3ma60,Pre4ma60,Pre5ma60,Pre1ma_vol5,Pre2ma_vol5,Pre3ma_vol5,Pre4ma_vol5,Pre5ma_vol5,Pre1ma_vol10,Pre2ma_vol10,Pre3ma_vol10,Pre4ma_vol10,Pre5ma_vol10,Pre1ma_vol20,Pre2ma_vol20,Pre3ma_vol20,Pre4ma_vol20,Pre5ma_vol20,Pre1ma_vol30,Pre2ma_vol30,Pre3ma_vol30,Pre4ma_vol30,Pre5ma_vol30,Pre1ma_vol60,Pre2ma_vol60,Pre3ma_vol60,Pre4ma_vol60,Pre5ma_vol60,predict
2018-02-09,24.56438437322733,24.710754759384283,22.60990969990529,23.77226257324219,23307300,0,24.08222045898437,23.484685516357427,24.7804931640625,25.60361143747965,25.777067852020263,18274420.0,16417830.0,15705760.0,11808506.666666664,9300630.0,24.030559539794922,25.365108489990234,24.75380516052246,22.48936653137207,24.090829849243164,24.14593391418457,24.058111953735352,23.53806800842285,23.018022537231445,22.88715057373047,23.288376998901374,23.021466636657713,23.173863983154302,23.423554039001466,23.890217590332032,24.96560859680176,25.10509090423584,25.21056404113769,25.35392074584961,25.606194305419926,25.69315567016601,25.77954285939534,25.814270210266113,25.87167027791341,25.98905347188314,25.78635603586833,25.803160794576012,25.809117348988853,25.84392029444377,25.90563939412435,17512800.0,17611740.0,17203100.0,15350260.0,14561240.0,17847930.0,23813590.0,22688410.0,21119210.0,20022950.0,14708240.0,14227110.0,13657660.0,12821565.0,12138480.0,11148760.0,10752563.333333334,10304896.666666666,9845206.666666666,9448386.666666666,9133415.0,9087251.666666666,8942141.666666666,8769471.666666666,8640975.0,1
2018-02-12,23.97890212108841,24.340522967851605,23.28149107455609,23.50535011291504,11506500,0,24.28541717529297,23.65171985626221,24.56696481704712,25.496560096740726,25.769455496470126,17149080.0,16249670.0,16105125.0,12096046.666666664,9381071.666666666,23.77226257324219,24.030559539794922,25.365108489990234,24.75380516052246,22.48936653137207,24.08222045898437,24.14593391418457,24.058111953735352,23.53806800842285,23.018022537231445,23.484685516357427,23.288376998901374,23.021466636657713,23.173863983154302,23.423554039001466,24.7804931640625,24.96560859680176,25.10509090423584,25.21056404113769,25.35392074584961,25.60361143747965,25.69315567016601,25.77954285939534,25.814270210266113,25.87167027791341,25.777067852020263,25.78635603586833,25.803160794576012,25.809117348988853,25.84392029444377,18274420.0,17512800.0,17611740.0,17203100.0,15350260.0,16417830.0,17847930.0,23813590.0,22688410.0,21119210.0,15705760.0,14708240.0,14227110.0,13657660.0,12821565.0,11808506.666666664,11148760.0,10752563.333333334,10304896.666666666,9845206.666666666,9300630.0,9133415.0,9087251.666666666,8942141.666666666,8769471.666666666,1
2018-02-13,23.28148825057273,23.64310741124175,22.790715870599374,22.902647018432607,8089100,1,23.915185546875,23.726626777648924,24.345256805419922,25.3731497446696,25.752225367228192,14827080.0,16015090.0,16216920.0,12268190.0,9364491.666666666,23.50535011291504,23.77226257324219,24.030559539794922,25.365108489990234,24.75380516052246,24.28541717529297,24.08222045898437,24.14593391418457,24.058111953735352,23.53806800842285,23.65171985626221,23.484685516357427,23.288376998901374,23.021466636657713,23.173863983154302,24.56696481704712,24.7804931640625,24.96560859680176,25.10509090423584,25.21056404113769,25.496560096740726,25.60361143747965,25.69315567016601,25.77954285939534,25.814270210266113,25.769455496470126,25.777067852020263,25.78635603586833,25.803160794576012,25.809117348988853,17149080.0,18274420.0,17512800.0,17611740.0,17203100.0,16249670.0,16417830.0,17847930.0,23813590.0,22688410.0,16105125.0,15705760.0,14708240.0,14227110.0,13657660.0,12096046.666666664,11808506.666666664,11148760.0,10752563.333333334,10304896.666666666,9381071.666666666,9300630.0,9133415.0,9087251.666666666,8942141.666666666,1
2018-02-14,22.807936476014326,23.67754845261437,22.77349725949768,23.419248580932607,7794100,1,23.526013565063483,23.79206275939941,24.148087406158446,25.245721499125167,25.74118404388428,13084480.0,15348110.0,16455445.0,12385846.666666664,9367115.0,22.902647018432607,23.50535011291504,23.77226257324219,24.030559539794922,25.365108489990234,23.915185546875,24.28541717529297,24.08222045898437,24.14593391418457,24.058111953735352,23.726626777648924,23.65171985626221,23.484685516357427,23.288376998901374,23.021466636657713,24.345256805419922,24.56696481704712,24.7804931640625,24.96560859680176,25.10509090423584,25.3731497446696,25.496560096740726,25.60361143747965,25.69315567016601,25.77954285939534,25.752225367228192,25.769455496470126,25.777067852020263,25.78635603586833,25.803160794576012,14827080.0,17149080.0,18274420.0,17512800.0,17611740.0,16015090.0,16249670.0,16417830.0,17847930.0,23813590.0,16216920.0,16105125.0,15705760.0,14708240.0,14227110.0,12268190.0,12096046.666666664,11808506.666666664,11148760.0,10752563.333333334,9364491.666666666,9381071.666666666,9300630.0,9133415.0,9087251.666666666,1
2018-02-15,23.677552148458524,23.87558219047388,23.333151718381647,23.79809188842773,8118000,1,23.47952003479004,23.812726974487305,23.99095449447632,25.125468254089355,25.73104451497396,11763000.0,14637900.0,16629875.0,12449413.333333336,9408323.333333334,23.419248580932607,22.902647018432607,23.50535011291504,23.77226257324219,24.030559539794922,23.526013565063483,23.915185546875,24.28541717529297,24.08222045898437,24.14593391418457,23.79206275939941,23.726626777648924,23.65171985626221,23.484685516357427,23.288376998901374,24.148087406158446,24.345256805419922,24.56696481704712,24.7804931640625,24.96560859680176,25.245721499125167,25.3731497446696,25.496560096740726,25.60361143747965,25.69315567016601,25.74118404388428,25.752225367228192,25.769455496470126,25.777067852020263,25.78635603586833,13084480.0,14827080.0,17149080.0,18274420.0,17512800.0,15348110.0,16015090.0,16249670.0,16417830.0,17847930.0,16455445.0,16216920.0,16105125.0,15705760.0,14708240.0,12385846.666666664,12268190.0,12096046.666666664,11808506.666666664,11148760.0,9367115.0,9364491.666666666,9381071.666666666,9300630.0,9133415.0,1
2018-02-16,23.84113975708515,24.521330309583764,22.85098803815497,24.306079864501953,14630000,0,23.586283493041996,23.834251976013185,23.862234783172607,25.015546862284346,25.725668366750078,10027540.0,14150980.0,17086965.0,12809313.333333336,9524350.0,23.79809188842773,23.419248580932607,22.902647018432607,23.50535011291504,23.77226257324219,23.47952003479004,23.526013565063483,23.915185546875,24.28541717529297,24.08222045898437,23.812726974487305,23.79206275939941,23.726626777648924,23.65171985626221,23.484685516357427,23.99095449447632,24.148087406158446,24.345256805419922,24.56696481704712,24.7804931640625,25.125468254089355,25.245721499125167,25.3731497446696,25.496560096740726,25.60361143747965,25.73104451497396,25.74118404388428,25.752225367228192,25.769455496470126,25.777067852020263,11763000.0,13084480.0,14827080.0,17149080.0,18274420.0,14637900.0,15348110.0,16015090.0,16249670.0,16417830.0,16629875.0,16455445.0,16216920.0,16105125.0,15705760.0,12449413.333333336,12385846.666666664,12268190.0,12096046.666666664,11808506.666666664,9408323.333333334,9367115.0,9364491.666666666,9381071.666666666,9300630.0,1
2018-02-20,24.090831184817876,24.5729933995404,23.565621177047195,23.58283996582031,7627400,0,23.601781463623052,23.943599319458013,23.683576679229738,24.883813603719076,25.720344575246177,9251720.0,13200400.0,17159805.0,12947843.333333336,9502963.333333334,24.306079864501953,23.79809188842773,23.419248580932607,22.902647018432607,23.50535011291504,23.586283493041996,23.47952003479004,23.526013565063483,23.915185546875,24.28541717529297,23.834251976013185,23.812726974487305,23.79206275939941,23.726626777648924,23.65171985626221,23.862234783172607,23.99095449447632,24.148087406158446,24.345256805419922,24.56696481704712,25.015546862284346,25.125468254089355,25.245721499125167,25.3731497446696,25.496560096740726,25.725668366750078,25.73104451497396,25.74118404388428,25.752225367228192,25.769455496470126,10027540.0,11763000.0,13084480.0,14827080.0,17149080.0,14150980.0,14637900.0,15348110.0,16015090.0,16249670.0,17086965.0,16629875.0,16455445.0,16216920.0,16105125.0,12809313.333333336,12449413.333333336,12385846.666666664,12268190.0,12096046.666666664,9524350.0,9408323.333333334,9367115.0,9364491.666666666,9381071.666666666,1
2018-02-21,23.591452133537132,24.00473265844378,23.10068130493164,23.10068130493164,7495000,0,23.64138832092285,23.77828693389893,23.476075458526612,24.73313833872477,25.703708934783936,9132900.0,11979990.0,17334200.0,13098436.666666664,9524635.0,23.58283996582031,24.306079864501953,23.79809188842773,23.419248580932607,22.902647018432607,23.601781463623052,23.586283493041996,23.47952003479004,23.526013565063483,23.915185546875,23.943599319458013,23.834251976013185,23.812726974487305,23.79206275939941,23.726626777648924,23.683576679229738,23.862234783172607,23.99095449447632,24.148087406158446,24.345256805419922,24.883813603719076,25.015546862284346,25.125468254089355,25.245721499125167,25.3731497446696,25.720344575246177,25.725668366750078,25.73104451497396,25.74118404388428,25.752225367228192,9251720.0,10027540.0,11763000.0,13084480.0,14827080.0,13200400.0,14150980.0,14637900.0,15348110.0,16015090.0,17159805.0,17086965.0,16629875.0,16455445.0,16216920.0,12947843.333333336,12809313.333333336,12449413.333333336,12385846.666666664,12268190.0,9502963.333333334,9524350.0,9408323.333333334,9367115.0,9364491.666666666,1
2018-02-22,23.143732539380263,23.780875450832628,22.98875356218934,22.99736213684082,7817300,1,23.557011032104487,23.541512298583985,23.28148946762085,24.58389803568522,25.68292999267578,9137540.0,11111010.0,17462300.0,13188410.0,9608703.333333334,23.10068130493164,23.58283996582031,24.306079864501953,23.79809188842773,23.419248580932607,23.64138832092285,23.601781463623052,23.586283493041996,23.47952003479004,23.526013565063483,23.77828693389893,23.943599319458013,23.834251976013185,23.812726974487305,23.79206275939941,23.476075458526612,23.683576679229738,23.862234783172607,23.99095449447632,24.148087406158446,24.73313833872477,24.883813603719076,25.015546862284346,25.125468254089355,25.245721499125167,25.703708934783936,25.720344575246177,25.725668366750078,25.73104451497396,25.74118404388428,9132900.0,9251720.0,10027540.0,11763000.0,13084480.0,11979990.0,13200400.0,14150980.0,14637900.0,15348110.0,17334200.0,17159805.0,17086965.0,16629875.0,16455445.0,13098436.666666664,12947843.333333336,12809313.333333336,12449413.333333336,12385846.666666664,9524635.0,9502963.333333334,9524350.0,9408323.333333334,9367115.0,1
2018-02-23,23.204001680170652,23.57423111479734,22.90265068908452,23.07485008239746,7206300,1,23.412362670898442,23.445941352844237,23.367159175872803,24.459052848815922,25.643217754364013,8955200.0,10359100.0,14103515.0,13258526.666666664,9572955.0,22.99736213684082,23.10068130493164,23.58283996582031,24.306079864501953,23.79809188842773,23.557011032104487,23.64138832092285,23.601781463623052,23.586283493041996,23.47952003479004,23.541512298583985,23.77828693389893,23.943599319458013,23.834251976013185,23.812726974487305,23.28148946762085,23.476075458526612,23.683576679229738,23.862234783172607,23.99095449447632,24.58389803568522,24.73313833872477,24.883813603719076,25.015546862284346,25.125468254089355,25.68292999267578,25.703708934783936,25.720344575246177,25.725668366750078,25.73104451497396,9137540.0,9132900.0,9251720.0,10027540.0,11763000.0,11111010.0,11979990.0,13200400.0,14150980.0,14637900.0,17462300.0,17334200.0,17159805.0,17086965.0,16629875.0,13188410.0,13098436.666666664,12947843.333333336,12809313.333333336,12449413.333333336,9608703.333333334,9524635.0,9502963.333333334,9524350.0,9408323.333333334,1
